#
#      UT day (days)  Temperature (c)  rms Temp (c)    d T / dt (C/days)
       139.06250      -8.1217500       3.5243984      -32.880000
       139.07292      -9.8130000       3.6464709      -65.271429
       139.08333      -9.4815714       2.8741458      -39.840000
       139.09375      -10.643000       3.1940178       8.8714286
       139.10417      -9.2967500       2.8028605       39.840000
       139.11458      -9.8130000       3.3982348       58.100000
       139.12500      -8.0863333       2.2599779      -7.2000000
       139.13542      -9.9630000       4.0009999      0.91428571
       139.14583      -8.0672857       2.9421809       36.000000
       139.15625      -9.2130000       2.9496610       17.485714
       139.16667      -7.7030000       2.1800229      -36.720000
       139.17708      -9.9780000       2.9485872      -84.960000
       139.18750      -9.4730000       2.6642541      -42.960000
       139.19792      -10.873000       2.3459007      -68.240000
       139.20833      -10.894667       3.8994123      -10.240000
       139.21875      -11.086333       3.3637281       36.628571
       139.22917      -10.131571       4.1102369       52.300000
       139.23958      -9.9967500       3.5722579      -14.057143
       139.25000      -10.424429       4.4367647       47.700000
       139.26042      -9.0030000       3.5580894       41.528571
       139.27083      -9.5592500       4.0570430       9.1200000
       139.28125      -8.8130000       4.0151899      -47.700000
       139.29167      -10.553000       4.6302576       2.4000000
       139.30208      -8.7630000       3.3061307       35.600000
       139.31250      -9.8113333       3.6086586      -39.720000
       139.32292      -9.5905000       3.7446351      -76.400000
       139.33333      -11.403000       4.1162787      -183.96000
       139.34375      -13.423000       3.4548155      -28.800000
       139.35417      -12.003000       4.2077310       109.30286
       139.36458      -11.145857       5.4195963       15.200000
       139.37500      -11.686333       4.7979857       14.957143
       139.38542      -10.834250       4.7697662       32.457143
       139.39583      -11.010143       4.8673597       42.300000
       139.40625      -9.9530000       5.0279220       75.085714
       139.41667      -9.4458571       3.6021323       6.8000000
       139.42708      -9.8113333       5.4912127      -4.7428571
       139.43750      -9.5446667       4.0570207       4.4000000
       139.44792      -9.7196667       5.0125509       4.8000000
       139.45833      -9.4446667       3.7599756      -99.400000
       139.46875      -11.790500       3.4291338      -76.240000
       139.47917      -11.033000       2.6385602       45.960000
       139.48958      -10.833000       1.3353838       83.440000
       139.50000      -9.2946667       1.7162216       215.04000
       139.51042      -6.3530000       3.0649633       159.71429
       139.52083      -5.9672857       2.8882974       98.100000
       139.53125      -4.3092500       2.9612301       86.057143
       139.54167      -4.1744286       2.7139849       77.500000
       139.55208      -2.6946667       3.3616092       37.928571
       139.56250      -3.3842500       2.9489632       14.400000
       139.57292      -2.3946667       3.7814570       25.157143
       139.58333      -2.8601429       2.9533073       60.800000
       139.59375      -1.1280000       4.1776489       69.942857
       139.60417      -1.4030000       3.6061059      -80.400000
       139.61458      -2.8030000       1.2267844      -29.760000
       139.62500      -2.0230000       1.4411801       45.120000
       139.63542      -1.8630000       2.0060533       110.16000
       139.64583      0.27200000       3.5685781       89.280000
       139.65625   -0.0030000000       3.7854986       37.200000
       139.66667       1.0470000       3.9926719       6.4000000
       139.67708      0.13033333       4.0099460      -6.6666667
       139.68750      0.90811111       3.8764334      -20.800000
       139.69792     -0.30300000       4.5626199       17.166667
       139.70833       1.2657500       4.7828516      -1.2000000
       139.71875     -0.32800000       4.5207024      -17.300000
       139.72917      0.90533333       5.6271144       37.200000
       139.73958      0.44700000       4.0732051      -56.800000
       139.75000     -0.27800000       4.0043414      -66.720000
       139.76042     -0.94300000       1.6887125      -118.80000
       139.77083      -2.7530000       1.9395017      -42.720000
       139.78125      -1.8330000       1.9217830       70.628571
       139.79167      -1.2815714       3.1214122       10.240000
       139.80208      -1.6196667       3.0516662      -44.914286
       139.81250      -2.2172857       4.2369126      -79.600000
       139.82292      -3.2780000       2.8721570      -30.814286
       139.83333      -2.8592500       3.5372949      -37.200000
       139.84375      -4.0530000       3.3739813      -24.600000
       139.85417      -3.3717500       3.3425757      -6.0000000
       139.86458      -4.1780000       3.1107475      -22.757143
       139.87500      -3.8458571       3.3139137       1.6000000
       139.88542      -4.1446667       2.4210363      -30.582857
       139.89583      -4.4830000       2.3504255      -92.080000
       139.90625      -6.0630000      0.83845095      -121.92000
       139.91667      -7.0230000      0.79419771      -63.840000
       139.92708      -7.3930000      0.72921190      -11.040000
       139.93750      -7.2530000       1.6010413       10.560000
       139.94792      -7.1730000       1.7009556      -11.700000
       139.95833      -7.4967500       1.8457359      -15.440000
       139.96875      -7.4946667       1.7959445      -8.5666667
       139.97917      -7.6752222       1.6587102       10.160000
       139.98958      -7.2830000      0.98843310       20.866667
       140.00000      -7.2405000       1.1198028      -66.360000
       140.01042      -8.6655000       2.8242256      -71.400000
       140.02083      -8.7280000       2.6498585       58.200000
       140.03125      -7.4530000       2.9666901      -67.200000
       140.04167      -10.128000       2.0134961      -85.600000
       140.05208      -9.2363333       1.4972196       6.8000000
       140.06250      -9.9863333       1.4334109       10.240000
       140.07292      -9.0230000       2.1273810       42.400000
       140.08333      -9.1030000       2.8616928       48.480000
       140.09375      -8.0130000       3.0741666       31.200000
       140.10417      -8.4530000       3.3750132      -23.120000
       140.11458      -8.4946667       3.0970012      -22.400000
       140.12500      -8.9196667       3.5971343       4.7428571
       140.13542      -8.3958571       2.3866693       56.000000
       140.14583      -7.7530000       2.4708298     -0.74285714
       140.15625      -8.4113333       2.3098521      -10.400000
       140.16667      -7.9696667       2.9068310      -112.00000
       140.17708      -10.744667       3.6111517      -52.800000
       140.18750      -9.0696667       3.7376017      -32.080000
       140.19792      -11.413000       1.7879457      -80.800000
       140.20833      -10.753000       1.8564078       85.280000
       140.21875      -9.6363333       2.7383693       39.000000
       140.22917      -9.9405000       2.2628798       29.371429
       140.23958      -9.0244286       3.5887390       38.760000
       140.25000      -9.1330000       3.2616330      -44.304762
       140.26042      -9.9474444       3.4327872      -33.360000
       140.27083      -9.8280000       3.2373986       49.447619
       140.28125      -8.9172857       3.0425749       50.800000
       140.29167      -8.7696667       2.5263940       9.6000000
       140.30208      -8.7172857       2.8443972      -55.600000
       140.31250      -9.9280000       2.7793434      -34.971429
       140.32292      -9.4458571       3.1031474      -49.680000
       140.33333      -10.963000       3.7900198      -57.942857
       140.34375      -10.653000       3.1432467      -46.920000
       140.35417      -11.940500       4.3054955       50.800000
       140.36458      -9.5946667       3.0195060       71.800000
       140.37500      -10.444667       3.7236295       5.7714286
       140.38542      -9.4744286       2.4886169      -9.3142857
       140.39583      -10.638714       3.5550099      -37.371429
       140.40625      -10.253000       2.6913441      -16.585714
       140.41667      -10.984250       3.2368346       20.800000
       140.42708      -9.8196667       1.9538850      -2.2714286
       140.43750      -11.031571       2.6392640      -56.800000
       140.44792      -11.003000       2.0967236      -13.714286
       140.45833      -11.317286       2.2326580      -67.200000
       140.46875      -12.403000       2.7552223       19.200000
       140.47917      -10.917286       2.3969971       21.600000
       140.48958      -11.953000      0.60138729       56.285714
       140.50000      -9.7446667       1.0850883       190.56000
       140.51042      -7.9830000       1.3363196       109.60000
       140.52083      -7.4613333       1.6375032       151.04000
       140.53125      -4.8363333       3.9973324       81.600000
       140.54167      -5.7613333       3.2064648       11.800000
       140.55208      -4.5905000       4.3569116       40.514286
       140.56250      -4.9172857       3.7872279       74.600000
       140.57292      -3.0363333       5.4241743       85.714286
       140.58333      -3.1315714       4.1343941       81.600000
       140.59375      -1.3363333       5.6576202       53.371429
       140.60417      -2.0196667       4.2919304       78.742857
       140.61458      0.30414286       4.7180883       68.960000
       140.62500     -0.58300000       3.9908646      -74.742857
       140.63542      -1.2530000       3.7727642      -32.160000
       140.64583      -1.2530000       3.1108680      0.48000000
       140.65625      -1.2430000       4.0855538       26.000000
       140.66667     -0.71133333       4.3498755      -60.880000
       140.67708      -2.5113333       3.5664291       10.685714
       140.68750     -0.48871429       4.7055565       15.142857
       140.69792      -2.1958571       3.7308878      -29.485714
       140.70833      -1.1030000       4.0734331      -29.542857
       140.71875      -2.8113333       4.3108487       16.800000
       140.72917     -0.75300000       4.1391424       126.80000
       140.73958     -0.16966667       3.5378901       34.800000
       140.75000    -0.028000000       3.4923846       7.2000000
       140.76042    -0.019666667       2.9810513       10.400000
       140.77083      0.18866667       3.6224876      -47.200000
       140.78125      -1.0030000       2.8008927      -127.76000
       140.79167      -2.4730000       2.0983922      -64.000000
       140.80208      -2.3363333       3.3418059      -59.440000
       140.81250      -3.7113333       2.8187615       5.2000000
       140.82292      -2.2280000       3.6675264      -25.600000
       140.83333      -4.2446667       2.9545586      -57.600000
       140.84375      -3.4280000       3.1629552      -34.000000
       140.85417      -4.9530000       2.8540906      -12.800000
       140.86458      -3.6946667       3.4240936       8.2285714
       140.87500      -4.7815714       3.1608091       26.342857
       140.88542      -3.1458571       2.6849005      -27.428571
       140.89583      -5.3530000       2.8635642      -78.171429
       140.90625      -4.7744286       2.4034449      -54.720000
       140.91667      -6.4930000       2.6092144      -152.57143
       140.92708      -7.9530000       1.1163557      -149.76000
       140.93750      -9.6130000      0.63482281      -88.320000
       140.94792      -9.7930000      0.64167749      -2.2628571
       140.95833      -9.6601429       2.0592127       37.920000
       140.96875      -9.0030000       2.1965883       29.142857
       140.97917      -9.0530000       1.9335386      -6.4000000
       140.98958      -9.1363333       1.7397318      0.96000000
       141.00000      -9.0330000       2.1022607       1.8666667
       141.01042      -9.0974444       1.8625326       12.240000
       141.02083      -8.7780000       2.0043702       3.5047619
       141.03125      -9.0244286       2.0934137       24.000000
       141.04167      -8.2780000       1.4002976       1.9885714
       141.05208      -8.9830000       2.2165852      -13.200000
       141.06250      -8.5530000       3.1706466      -41.160000
       141.07292      -9.8405000       2.0633205      -66.240000
       141.08333      -9.9330000       2.6066262      -67.000000
       141.09375      -11.236333       2.3260840      -16.800000
       141.10417      -10.283000       2.4623667       50.971429
       141.11458      -10.174429       2.9513919      -11.760000
       141.12500      -10.528000       2.3038555      -16.571429
       141.13542      -10.519667       2.6369964      -2.4000000
       141.14583      -10.578000       2.1087318       12.800000
       141.15625      -10.253000       2.1486430       31.028571
       141.16667      -9.9315714       1.9243737      0.34285714
       141.17708      -10.245857       2.1044454      -18.628571
       141.18750      -10.319667       2.3457763      -7.1428571
       141.19792      -10.394667       1.9688618      -16.000000
       141.20833      -10.653000       2.5308101      -38.800000
       141.21875      -11.203000       2.1567723      -33.200000
       141.22917      -11.344667       2.2323568      -29.400000
       141.23958      -11.815500       1.8851945      -28.171429
       141.25000      -11.931571       2.0311854      -12.600000
       141.26042      -12.078000       1.5664450      -38.400000
       141.27083      -12.731571       1.2459458      -12.171429
       141.28125      -12.331571       1.5913456      -2.2285714
       141.29167      -12.778000       1.3038405      -16.228571
       141.30208      -12.669667       1.9513243       7.5000000
       141.31250      -12.621750       1.4446793       39.200000
       141.32292      -11.853000      0.81240384       21.128571
       141.33333      -12.181571      0.74602119      -54.400000
       141.34375      -12.986333       1.2052662      -35.828571
       141.35417      -12.928000       1.9278874      -30.800000
       141.36458      -13.628000       1.0719919       4.2000000
       141.37500      -12.840500       1.2704166      -57.600000
       141.38542      -14.828000       1.8340529      -83.640000
       141.39583      -14.583000       2.3644767      -19.028571
       141.40625      -15.224429       2.2772163       24.240000
       141.41667      -14.078000       2.1963037       12.728571
       141.42708      -14.959250       2.4283206       18.685714
       141.43750      -13.688714       2.4249939       18.300000
       141.44792      -14.578000       2.8617739       32.614286
       141.45833      -13.009250       2.4019988       131.76000
       141.46875      -11.833000       1.2127448       76.200000
       141.47917      -11.421750       1.6679623       67.440000
       141.48958      -10.428000       2.8648735       108.21429
       141.50000      -9.1672857       2.8302995       148.40000
       141.51042      -7.3363333       3.6056668       151.54286
       141.52083      -6.0101429       3.0696673       26.800000
       141.53125      -6.7780000       2.6351787       22.842857
       141.54167      -5.5342500       2.5092596       126.00000
       141.55208      -4.1530000       2.9489405       36.128571
       141.56250      -4.7815714       2.2253946       105.25714
       141.57292      -1.9601429       2.8778506       89.571429
       141.58333      -2.9155000       2.7473039       80.342857
       141.59375     -0.28633333       2.1978778       108.90000
       141.60417     -0.64675000       2.3875327       67.600000
       141.61458       1.1220000       1.2344027       74.500000
       141.62500      0.90533333       1.7153474      -41.314286
       141.63542      0.26128571       2.9920331      -2.3200000
       141.64583      0.85700000       2.9577018      -11.725714
       141.65625     0.017000000       3.3805695      -8.8800000
       141.66667      0.67200000       3.1354160      -58.560000
       141.67708      -1.2030000       2.2503333      -45.840000
       141.68750     -0.28300000       2.4061380      -17.142857
       141.69792      -1.5601429       1.8860074       4.6400000
       141.70833     -0.18633333       2.4818676       15.042857
       141.71875      -1.2467500       2.1764055      -1.1428571
       141.72917     -0.21014286       2.4163382       20.500000
       141.73958     -0.81966667       1.8635092       26.442857
       141.75000      0.34075000       1.7841440       37.280000
       141.76042    -0.043000000       1.9730687      -11.700000
       141.77083     0.097000000       1.8788294      -8.2800000
       141.78125     -0.21550000       2.6367199      -43.885714
       141.79167     -0.81728571       2.1855042      -36.600000
       141.80208     -0.97800000       2.0762546      -8.2782857
       141.81250     -0.98975000       2.9477166      -11.364000
       141.82292      -1.2147500       4.3192575      -52.750286
       141.83333      -2.0887143       3.8979390      -126.03600
       141.84375      -3.8405000       1.8135485      -52.074514
       141.85417      -3.1736000       4.9381269       77.582400
       141.86458      -2.2242000       4.6612549      -75.811200
       141.87500      -4.7530000       1.9927368      -72.782400
       141.88542      -3.7405000       1.6105770      -8.4000000
       141.89583      -4.9280000       1.5471748      -74.520000
       141.90625      -5.2930000       1.1382003      -48.600000
       141.91667      -5.9405000       1.1898004      -115.68000
       141.92708      -7.7030000       1.9282980      -86.040000
       141.93750      -7.7330000       1.6946976       82.436571
       141.94792      -5.9855714       5.5172692       106.71360
       141.95833      -5.5098000       6.4569947      -64.974171
       141.96875      -7.3392000       7.3073098      -210.27360
       141.97917      -9.8905000       1.5029831      -47.548800
       141.98958      -8.3298000       7.7831929      -105.00000
       142.00000      -12.078000      0.88388348      -66.213600
       142.01042      -9.7092500       3.9175828       237.29600
       142.02083      -7.1343333       8.3465305       224.24400
       142.03125      -5.0375000       9.0186119       7.6480000
       142.04167      -6.9750000       8.4783687      -294.34400
       142.05208      -11.169667      0.69342147      -232.54400
       142.06250      -11.819667       1.2983964      -51.520000
       142.07292      -12.243000       1.1696153      -28.600000
       142.08333      -12.415500      0.86253019       48.960000
       142.09375      -11.223000       1.7541380       129.24000
       142.10417      -9.7230000       2.2695264       6.3600000
       142.11458      -11.090500       3.0998560      -90.582857
       142.12500      -11.610143       3.6140269      -1.2000000
       142.13542      -11.115500       3.0509659      -9.8571429
       142.14583      -11.815500       3.4507504      -16.466667
       142.15625      -11.458556       2.7961407      -19.133333
       142.16667      -12.214111       3.1177694       8.9066667
       142.17708      -11.273000       3.6453052       14.590476
       142.18750      -11.910143       3.0360924       49.760000
       142.19792      -10.236333       1.9655364      -12.137143
       142.20833      -12.163000       1.7760208      -124.00000
       142.21875      -12.819667       1.3895443      -32.720000
       142.22917      -12.844667       1.3101209       90.200000
       142.23958      -10.940500       1.2030344       68.800000
       142.25000      -11.411333       1.3658026      -29.400000
       142.26042      -11.553000       1.7314734      -17.300000
       142.27083      -11.771750       1.4372438      -56.571429
       142.28125      -12.731571       1.8685683      -31.633333
       142.29167      -12.430778       1.6994689       25.071429
       142.30208      -12.209250       2.1561271       62.110933
       142.31250      -11.136800       6.1644214       7.1000000
       142.32292      -12.061333       2.6898730      -58.377600
       142.33333      -12.353000       2.2587607      -15.200000
       142.34375      -12.378000       2.7223611      -11.200000
       142.35417      -12.586333       1.3732565      -67.440000
       142.36458      -13.783000       1.8050623      -24.200000
       142.37500      -13.090500       1.9503739      -4.8000000
       142.38542      -13.883000       1.7253985       19.560000
       142.39583      -12.683000       1.6690566       20.940000
       142.40625      -13.446750       2.0702722      -19.360000
       142.41667      -13.086333       2.1869309      -14.700000
       142.42708      -13.753000       1.8983546       2.8000000
       142.43750      -13.028000       1.7659477      -8.1600000
       142.44792      -13.923000       2.1511237      -19.500000
       142.45833      -13.434250       1.9427406       28.560000
       142.46875      -13.328000       2.1528470       84.700000
       142.47917      -11.669667       1.8702050       154.80000
       142.48958      -10.103000      0.30413813       112.64000
       142.50000      -9.3230000      0.48810859       82.400000
       142.51042      -8.3863333      0.46457866       123.36000
       142.52083      -6.7530000      0.98361578       175.00000
       142.53125      -4.7405000       1.3224819       115.60000
       142.54167      -4.3446667       2.0821663       24.200000
       142.55208      -4.2363333       2.4270696       6.0000000
       142.56250      -4.2196667       2.5545303       48.400000
       142.57292      -3.2280000       2.4756312       67.563636
       142.58333      -2.8120909       2.7907721       54.000000
       142.59375      -2.1030000       2.4392622       35.781818
       142.60417      -2.0666364       2.9144546      -5.7600000
       142.61458      -2.2230000       2.4963974      -42.202597
       142.62500      -2.9458571       2.9679438       11.760000
       142.63542      -1.9780000       4.7022601       130.05714
       142.64583     -0.23633333       2.9160476       142.00000
       142.65625      0.98033333      0.67144124       29.920000
       142.66667      0.38700000       2.0758733      -8.8000000
       142.67708      0.79700000       1.7296435      -41.520000
       142.68750     -0.47800000       1.8411274      -78.514286
       142.69792     -0.83871429       2.7200972      -35.142857
       142.70833      -1.2101429       2.3422618      -63.385714
       142.71875      -2.1592500       2.2741462      -1.2571429
       142.72917      -1.2363333       2.0464909       8.0333333
       142.73958      -1.9918889       2.5961242      -3.5000000
       142.75000      -1.3092500       2.3425318      -76.533333
       142.76042      -3.5863333       2.7215192      -22.500000
       142.77083      -1.7780000       2.6785724       36.800000
       142.78125      -2.8196667       2.7496970       8.4000000
       142.79167      -1.6030000       2.1520339       77.600000
       142.80208      -1.2030000       1.0847427   1.0479084e-10
       142.81250      -1.6030000      0.79372539      -39.360000
       142.82292      -2.0230000      0.54612270      -46.080000
       142.83333      -2.5630000       1.2660964      -71.040000
       142.84375      -3.5030000       2.4709984      -79.810909
       142.85417      -4.2257273       2.4737991      -39.428571
       142.86458      -4.3244286       2.3339625      -38.618182
       142.87500      -5.0302727       2.3577917      -42.514286
       142.88542      -5.2101429       2.1347187      -66.424242
       142.89583      -6.4141111       2.0113394      -53.657143
       142.90625      -6.3280000       2.1273810      -93.066667
       142.91667      -8.3530000       1.7910891      -68.400000
       142.92708      -7.7530000       1.1324752      -23.200000
       142.93750      -8.8363333      0.83266640      -72.400000
       142.94792      -9.2613333      0.92866391      -21.200000
       142.95833      -9.2780000      0.94383968      -34.640000
       142.96875      -9.9830000      0.65249521      -26.400000
       142.97917      -9.8280000      0.99205175      -38.160000
       142.98958      -10.778000       1.1361118      -30.000000
       143.00000      -10.453000       1.3811227       6.6000000
       143.01042      -10.640500       1.6672796       21.200000
       143.02083      -10.011333       2.3163369      -2.7333333
       143.03125      -10.697444       1.7004493      -61.520000
       143.04167      -11.293000       1.0316249      -49.980952
       143.05208      -11.738714       1.3737765       17.520000
       143.06250      -10.928000       1.1906931       10.834286
       143.07292      -11.513000      0.68501825      -5.5200000
       143.08333      -11.043000      0.97941309       95.520000
       143.09375      -9.5230000      0.97634523       8.5200000
       143.10417      -10.865500      0.80454438      -62.400000
       143.11458      -10.823000       1.1172511      -34.440000
       143.12500      -11.583000       1.1415998      -45.325714
       143.13542      -11.767286       1.2075161      -29.417143
       143.14583      -12.195857       1.2768544      -8.5142857
       143.15625      -11.944667       1.4030027       18.857143
       143.16667      -11.803000       1.3175103       22.400000
       143.17708      -11.478000       1.8244373      -5.1000000
       143.18750      -11.909250       1.4046956       13.500000
       143.19792      -11.196750       1.1456244       10.242857
       143.20833      -11.695857       1.4692483      -7.9800000
       143.21875      -11.363000       1.6820375      -45.942857
       143.22917      -12.653000       1.5252049      -1.9200000
       143.23958      -11.403000       2.5340185       10.560000
       143.25000      -12.433000       2.6658957      -55.800000
       143.26042      -12.565500       1.2841177      -16.800000
       143.27083      -12.783000       1.5718620      -18.942857
       143.28125      -12.960143       1.2591097      -9.8742857
       143.29167      -12.988714       1.1179275      -26.057143
       143.30208      -13.503000       1.0024969       44.614286
       143.31250      -12.059250       2.4726269       22.285714
       143.32292      -13.038714       2.3533158      -7.4333333
       143.33333      -12.214111       2.5596359      -3.4285714
       143.34375      -13.110143       2.4466693      -6.0666667
       143.35417      -12.340500       1.9220060       15.942857
       143.36458      -12.778000       2.2332711       24.360000
       143.37500      -11.833000       1.9920467      -3.6000000
       143.38542      -12.853000       2.0724382      -3.7600000
       143.39583      -11.911333       2.0045989      -45.000000
       143.40625      -13.790500       1.8386476      -32.800000
       143.41667      -12.594667      0.98661881      -3.4000000
       143.42708      -13.861333       1.6475487      -29.500000
       143.43750      -13.209250       1.3702027      -29.600000
       143.44792      -14.478000       1.5788445       10.928571
       143.45833      -12.981571       2.2210840       79.500000
       143.46875      -12.821750       2.6404731       46.971429
       143.47917      -12.003000       1.9561868       110.10000
       143.48958      -10.528000       2.7212130       112.40000
       143.50000      -9.6613333       2.4526346       176.88000
       143.51042      -6.8430000       1.7187932       144.88000
       143.52083      -6.6430000       1.6075603       103.20000
       143.53125      -4.6930000       1.1458621       108.96000
       143.54167      -4.3730000       1.0645422       18.720000
       143.55208      -4.3030000      0.70828431       38.880000
       143.56250      -3.5630000       1.0650117       6.5142857
       143.57292      -4.1672857       2.3982136      -29.520000
       143.58333      -4.1780000       2.9880715       27.085714
       143.59375      -3.6030000       2.9413007       49.800000
       143.60417      -3.1405000       3.3292803       47.600000
       143.61458      -2.6113333       2.9658754       33.266667
       143.62500      -2.4474444       3.1292416       32.000000
       143.63542      -1.9446667       2.8955857       19.733333
       143.64583      -2.0363333       3.1097629       91.400000
       143.65625    -0.040500000       1.1820709       129.40000
       143.66667      0.65950000       1.2598776      -16.200000
       143.67708     -0.37800000       1.2318685      -33.600000
       143.68750    -0.040500000       1.6224339      -31.920000
       143.69792      -1.0430000      0.68501825      -32.280000
       143.70833     -0.71300000      0.23822258      -33.737143
       143.71875      -1.7458571       1.6679400      -51.977143
       143.72917      -1.7958571       2.0504936      -54.514286
       143.73958      -2.8815714       2.4521856       25.028571
       143.75000      -1.2744286       2.6348398       18.771429
       143.76042      -2.4905000       2.4762803      -6.5142857
       143.77083      -1.4101429       2.7812510       2.4000000
       143.78125      -2.4405000       2.8233402      -13.371429
       143.79167      -1.6887143       3.0260968       76.800000
       143.80208     -0.84050000       2.1441296       31.314286
       143.81250      -1.0363333       2.0961075      -48.000000
       143.82292      -1.8405000       2.3633927      -67.040000
       143.83333      -2.4330000       2.3781821      -90.000000
       143.84375      -3.7155000      0.79621500      -91.680000
       143.85417      -4.3430000      0.58352378      -50.142857
       143.86458      -4.7601429       1.9827230      -97.080000
       143.87500      -6.3655000       2.1976855      -57.257143
       143.88542      -5.9530000       2.6842131       3.0000000
       143.89583      -6.3030000       3.2762402      -30.000000
       143.90625      -6.5780000       2.9699747      -70.320000
       143.91667      -7.7680000       2.5289491      -55.600000
       143.92708      -7.7363333       2.3073072      -20.080000
       143.93750      -8.1863333       2.7544283      -15.200000
       143.94792      -8.0530000       2.0700242       29.920000
       143.95833      -7.5630000       3.2325300      -88.200000
       143.96875      -9.8905000       3.0313295      -114.12000
       143.97917      -9.9405000       3.0214166      -34.680000
       143.98958      -10.613000       1.8632633      -63.800000
       144.00000      -11.269667       2.4291631       29.813333
       144.01042      -9.9918889       3.2573741       20.342857
       144.02083      -10.845857       2.7958941      -44.533333
       144.03125      -10.919667       2.4257731       2.0571429
       144.04167      -10.803000       2.3486698      -3.4666667
       144.05208      -10.991889       2.9079393       4.4000000
       144.06250      -10.711333       2.6874554       19.866667
       144.07292      -10.578000       2.8329692       19.942857
       144.08333      -10.295857       2.3326360       88.560000
       144.09375      -8.7330000       1.9344250       44.297143
       144.10417      -9.3730000       2.6173937      -22.080000
       144.11458      -9.1930000       3.1407404      -57.120000
       144.12500      -10.563000       2.6889589      -122.88000
       144.13542      -11.753000      0.80415587      -68.160000
       144.14583      -11.983000      0.91964667       12.685714
       144.15625      -11.488714       1.9252087      -2.3314286
       144.16667      -12.031571       1.8456835      -39.485714
       144.17708      -12.311333       2.6029631       19.885714
       144.18750      -11.617286       2.6351335       25.085714
       144.19792      -11.788714       2.7686811       12.685714
       144.20833      -11.353000       2.5185561      -2.7428571
       144.21875      -11.845857       2.7318230       5.8285714
       144.22917      -11.231571       2.4983090       69.857143
       144.23958      -10.390500       1.4828885       39.291429
       144.25000      -10.413000       2.0962466      -85.800000
       144.26042      -12.178000       3.0255853      -68.160000
       144.27083      -11.833000       2.6971281      -44.880000
       144.28125      -13.113000       1.4415270      -24.000000
       144.29167      -12.333000       1.5077301       2.5371429
       144.30208      -13.060143       1.8374413      -36.060000
       144.31250      -13.084250       1.9630402      -12.057143
       144.32292      -13.311333       1.8402219       56.400000
       144.33333      -11.909250       3.2194096       36.057143
       144.34375      -12.560143       2.7363949      -6.9000000
       144.35417      -12.053000       3.1473345       46.285714
       144.36458      -11.595857       2.6904815       24.300000
       144.37500      -11.546750       3.3442314       92.657143
       144.38542      -9.6655000       1.2405476       61.300000
       144.39583      -10.269667       2.6288147      -46.800000
       144.40625      -10.640500       2.4840743      -76.000000
       144.41667      -11.853000       3.2911497      -81.240000
       144.42708      -12.333000       2.0888394      -70.800000
       144.43750      -13.328000       2.4188496      -2.7600000
       144.44792      -12.390500       2.3075575      -8.8000000
       144.45833      -13.511333       2.5595735      -62.657143
       144.46875      -13.695857       2.0588080       81.314286
       144.47917      -11.817286       3.4004552       112.45714
       144.48958      -11.353000       2.9203718       109.28571
       144.50000      -9.5405000       3.3264900       103.50000
       144.51042      -9.1967500       3.1188869       108.77143
       144.52083      -7.2744286       3.2206181       195.90000
       144.53125      -5.1155000       1.7191931       142.62857
       144.54167      -4.3030000       2.1163057      -22.200000
       144.55208      -5.5780000       2.9070317      -45.120000
       144.56250      -5.2430000       2.9005172      -70.800000
       144.57292      -7.0530000       1.8699376      -26.480000
       144.58333      -5.7946667       2.1564825       59.600000
       144.59375      -5.8113333       2.2559736       5.7333333
       144.60417      -5.6752222       2.3876127       9.5200000
       144.61458      -5.6130000       2.4102386       109.60000
       144.62500      -3.3918889       4.3072452       120.08000
       144.63542      -3.1113333       4.3556190       37.066667
       144.64583      -2.6196667       4.7278431       19.200000
       144.65625      -2.7113333       4.4561661       20.000000
       144.66667      -2.2030000       4.8367732       105.40000
       144.67708     -0.51550000       4.0864359       133.60000
       144.68750      0.58033333       4.2605946      -63.000000
       144.69792      -1.8280000       5.0534642      -146.80000
       144.70833      -2.4780000       4.0217119      -137.04000
       144.71875      -4.6830000      0.86933883      -114.00000
       144.72917      -4.8530000       1.2376052       27.840000
       144.73958      -4.1030000       2.0887454       24.400000
       144.75000      -4.3446667       1.9194834      -9.2571429
       144.76042      -4.2958571       2.4880428       114.11429
       144.77083      -1.9672857       4.5469508       29.057143
       144.78125      -3.6905000       3.6910848      -47.314286
       144.79167      -2.9530000       4.1763792      -10.200000
       144.80208      -3.9030000       4.0252773  -2.4880364e-10
       144.81250      -2.9530000       4.5436769       102.00000
       144.82292      -1.7780000       3.6162826       50.880000
       144.83333      -1.8930000       4.5674665      -132.60000
       144.84375      -4.5405000       4.4587694      -181.92000
       144.85417      -5.6830000       4.4706823      -158.40000
       144.86458      -7.8405000       1.2789156      -117.36000
       144.87500      -8.1280000       2.5329331      -23.800000
       144.88542      -8.3363333       2.5321269      -31.500000
       144.89583      -8.7842500       2.8877744      -81.200000
       144.90625      -10.028000       2.4849044       14.100000
       144.91667      -8.4905000       3.9913970      -21.771429
       144.92708      -10.481571       3.2877116      -62.100000
       144.93750      -9.7842500       3.4240679      -40.114286
       144.94792      -11.317286       2.7659709      -40.500000
       144.95833      -10.628000       2.9733339       27.685714
       144.96875      -10.740500       2.5629979       6.4000000
       144.97917      -10.494667       2.6373124      -81.600000
       144.98958      -12.440500       2.9167262      -49.600000
       145.00000      -11.528000       4.1365747       39.171429
       145.01042      -11.624429       2.9813108      -68.400000
       145.02083      -12.953000       2.6445699      -35.504762
       145.03125      -12.364111       3.3548265      -13.866667
