#      
#    UT day (days)    tau225         rms tau225       d tau225/dt (1/day)
       150.11458     0.032266667    0.0034947580      -2.4442667
       150.12500      -999.00000      -999.00000      -999.00000
       150.13542     0.029433333    0.0071318534      0.21749333
       150.14583      -999.00000      -999.00000      -999.00000
       150.15625      -999.00000      -999.00000      -999.00000
       150.16667     0.052800000     0.029698485     -0.77786667
       150.17708     0.039400000     0.023512266      0.33600000
       150.18750     0.059800000     0.024595121      0.33120000
       150.19792     0.046300000     0.026328881     -0.32400000
       150.20833     0.053050000     0.028203250      0.46853333
       150.21875      -999.00000      -999.00000      -999.00000
       150.22917     0.055333333     0.029561856      0.10920000
       150.23958      -999.00000      -999.00000      -999.00000
       150.25000     0.057600000     0.020888514     -0.66640000
       150.26042      -999.00000      -999.00000      -999.00000
       150.27083     0.027566667    0.0063799164     -0.64440000
       150.28125      -999.00000      -999.00000      -999.00000
       150.29167     0.030750000   0.00049497475       34.995200
       150.30208      -999.00000      -999.00000      -999.00000
       150.31250       1.4857000       2.8786077      -68.324000
       150.32292     0.054400000     0.031678384      -69.050880
       150.33333     0.047140000     0.027711153    -0.031200000
       150.34375     0.053750000     0.034153258      0.32808000
       150.35417     0.053975000     0.027945468      0.42520000
       150.36458      -999.00000      -999.00000      -999.00000
       150.37500     0.079650000    0.0016263456      -1.4100000
       150.38542     0.051200000     0.042567828     0.019200000
       150.39583     0.080050000    0.0014849242      -1.0176000
       150.40625     0.030000000   0.00028284271      -3.2544000
       150.41667      -999.00000      -999.00000      -999.00000
       150.42708     0.026800000    0.0042532341      0.12120000
       150.43750      -999.00000      -999.00000      -999.00000
       150.44792     0.035050000    0.0081317280       1.4376000
       150.45833     0.055450000     0.037264527      0.94320000
       150.46875     0.054700000     0.029392176    -0.026400000
       150.47917     0.054900000     0.034648232     0.046800000
       150.48958     0.055675000     0.028499985     -0.45440000
       150.50000     0.045433333     0.030871562      0.95640000
       150.51042     0.075600000    0.0018384776       78.365600
       150.52083       1.6780500       2.2686107    -0.074400000
       150.53125     0.074050000   7.0710678e-05      -77.971200
       150.54167     0.053650000     0.031466252      -1.7149333
       150.55208      -999.00000      -999.00000      -999.00000
       150.56250     0.028066667    0.0037166293     -0.58680000
       150.57292      -999.00000      -999.00000      -999.00000
       150.58333     0.029200000    0.0014142136      0.26840000
       150.59375      -999.00000      -999.00000      -999.00000
       150.60417     0.039250000     0.024582040       1.7341333
       150.61458     0.063833333     0.028263463      0.44720000
       150.62500     0.048566667     0.030517918      0.24480000
       150.63542     0.068933333     0.031482429     0.097600000
       150.64583     0.050600000     0.032910333      0.99200000
       150.65625     0.089600000   0.00056568542       2.1877333
       150.66667      -999.00000      -999.00000      -999.00000
       150.67708     0.070333333     0.036678241      -1.3896000
       150.68750      -999.00000      -999.00000      -999.00000
       150.69792     0.031700000    0.0021213203     -0.93120000
       150.70833      -999.00000      -999.00000      -999.00000
       150.71875     0.031533333    0.0065576927       27.172800
       150.72917      -999.00000      -999.00000      -999.00000
       150.73958       1.1639000       1.9558319      -53.009600
       150.75000     0.052533333     0.037227991      -52.796400
       150.76042     0.063975000     0.036264526       136.61280
       150.77083       2.8986333       4.9115502     -0.20880000
       150.78125     0.059625000     0.030991437      -136.32400
       150.79167     0.058550000     0.033163308      0.91560000
       150.80208     0.078700000    0.0018384776       1.2008000
       150.81250      -999.00000      -999.00000      -999.00000
       150.82292     0.073150000    0.0014849242      -1.4168000
       150.83333     0.052400000     0.027152900      -1.6762667
       150.84375      -999.00000      -999.00000      -999.00000
       150.85417     0.030633333    0.0038423083     -0.50400000
       150.86458      -999.00000      -999.00000      -999.00000
       150.87500     0.031400000    0.0033645208      0.40560000
       150.88542      -999.00000      -999.00000      -999.00000
       150.89583     0.047533333     0.025000067      0.98080000
       150.90625     0.058825000     0.030696512      0.24000000
       150.91667     0.052533333     0.034013135     0.063600000
       150.92708     0.060150000     0.026592041     0.075200000
       150.93750     0.054100000     0.034469117      0.61040000
       150.94792     0.072866667     0.021076369       1.2896000
       150.95833      -999.00000      -999.00000      -999.00000
       150.96875     0.078400000     0.025794767     -0.51100000
       150.97917      -999.00000      -999.00000      -999.00000
       150.98958     0.051575000     0.025905903     -0.93266667
       151.00000      -999.00000      -999.00000      -999.00000
       151.01042      -999.00000      -999.00000      -999.00000
       151.02083     0.039066667    0.0032254199      0.22043733
       151.03125      -999.00000      -999.00000      -999.00000
       151.04167     0.052280000     0.019319601      0.31189333
       151.05208     0.053850000     0.028213561     -0.11808000
       151.06250     0.049820000     0.022455667     0.067200000
       151.07292     0.055250000     0.033021887    -0.085440000
       151.08333     0.048040000     0.026050202     -0.25034667
       151.09375      -999.00000      -999.00000      -999.00000
       151.10417     0.061233333     0.018403895      0.27664000
       151.11458      -999.00000      -999.00000      -999.00000
       151.12500     0.059566667     0.010943644     -0.92480000
       151.13542     0.045533333     0.023527502      -1.1144000
       151.14583     0.036350000    0.0068589358     -0.64480000
       151.15625     0.032100000   0.00042426407    -0.019200000
       151.16667     0.035950000    0.0074246212      0.18400000
       151.17708     0.035933333    0.0087323155      0.12600000
       151.18750      -999.00000      -999.00000      -999.00000
       151.19792     0.043875000     0.017891595      0.77293333
       151.20833     0.053966667     0.021474248     -0.54120000
       151.21875     0.032600000     0.023056886    -0.030400000
       151.22917     0.053333333     0.020801282      0.76640000
       151.23958     0.048566667     0.018943161      0.49040000
       151.25000     0.063550000   0.00021213203     -0.24800000
       151.26042     0.043400000     0.025880108    -0.088800000
       151.27083     0.061700000    0.0033941125     0.067200000
       151.28125     0.044800000     0.022627417      -1.5960000
       151.29167     0.028450000   7.0710678e-05     -0.38880000
       151.30208     0.036700000     0.014566400     -0.21520000
       151.31250     0.023966667    0.0043015501     -0.67680000
       151.32292      -999.00000      -999.00000      -999.00000
       151.33333     0.032600000    0.0072856022      0.81013333
       151.34375     0.043100000     0.022203153      0.57504000
       151.35417     0.044580000     0.016139919   -0.0096000000
       151.36458     0.042900000     0.022910260   -0.0086400000
       151.37500     0.044400000     0.017578538      0.10933333
       151.38542      -999.00000      -999.00000      -999.00000
       151.39583     0.045233333     0.019122326      0.30640000
       151.40625      -999.00000      -999.00000      -999.00000
       151.41667     0.057166667   0.00041633320      -1.1850667
       151.42708     0.035666667     0.016917545       141.47440
       151.43750       3.0045500       4.2114573     -0.50480000
       151.44792     0.025150000    0.0034648232      -142.06240
       151.45833      -999.00000      -999.00000      -999.00000
       151.46875       3.0638500       4.2953201      -145.83200
       151.47917     0.025550000   0.00091923882      -144.64320
       151.48958     0.050450000     0.034514779      0.86000000
       151.50000     0.043466667     0.016269706       2.6724000
       151.51042      0.10612500      0.14304725    0.0032000000
       151.52083     0.043533333     0.015879966      -3.2292000
       151.53125     0.038850000     0.018031223      0.42560000
       151.54167     0.052400000   0.00042426407       1.7640000
       151.55208     0.075600000     0.030971277      0.86240000
       151.56250     0.070366667     0.033718590      -1.7760000
       151.57292     0.038600000     0.019233304       2.6680000
       151.58333      0.12595000      0.14163349     -0.69120000
       151.59375     0.024200000    0.0015556349       3.5976000
       151.60417      0.20090000      0.24762879   -0.0048000000
       151.61458     0.024100000   0.00098994949      -11.142933
       151.62500      -999.00000      -999.00000      -999.00000
       151.63542     0.034866667     0.016750622       6.7632000
       151.64583      0.13785000      0.18317384     0.059200000
       151.65625     0.036100000     0.016800893       3.1620000
       151.66667      0.20372500      0.30875272       11.133600
       151.67708      0.26805000      0.27058870      0.35080000
       151.68750      0.21103333      0.24784637       6.2360000
       151.69792      0.39796667      0.31162128       1.1264000
       151.70833      0.23450000      0.29886557      -9.1184000
       151.71875      0.20800000      0.20370392      -4.9680000
       151.72917      0.13100000      0.18118355      -1.5480000
       151.73958      0.17575000      0.20951574      -5.0208000
       151.75000     0.026400000    0.0014142136      -9.5280000
       151.76042      -999.00000      -999.00000      -999.00000
       151.77083     0.028300000   0.00028284271       8.4933333
       151.78125      0.16053333      0.21745366       5.6328000
       151.79167      0.14565000      0.16232063      0.66560000
       151.80208      0.17440000      0.20491955      0.48480000
       151.81250      0.15575000      0.17612362      -3.6848000
       151.82292     0.097633333     0.092979586       2.1552000
       151.83333      0.20065000      0.15622284       8.9240000
       151.84375      0.28355000      0.31374328       6.6144000
       151.85417      0.33845000      0.31230125      -5.8696000
       151.86458      0.16126667      0.17808359     -0.51600000
       151.87500      0.32770000      0.27531765      -5.0864000
       151.88542     0.055300000    0.0018384776      -17.354400
       151.89583      -999.00000      -999.00000      -999.00000
       151.90625     0.060250000    0.0030405592       8.4033600
       151.91667      -999.00000      -999.00000      -999.00000
       151.92708      0.40544000      0.46244974      -13.170720
       151.93750      0.11335000     0.081771654      -10.532160
       151.94792      0.18602000      0.16626430    -0.062400000
       151.95833      0.11205000     0.081474106       1.9766400
       151.96875      0.22720000      0.19503810       13.490400
       151.97917      0.39310000      0.55174506      0.17920000
       151.98958      0.23093333      0.14069194      -11.651200
       152.00000      0.15036667      0.13270894      -2.3776000
       152.01042      0.18140000      0.17833233       6.9028000
       152.02083      0.29417500      0.28393858       3.4766667
       152.03125      -999.00000      -999.00000      -999.00000
       152.04167     0.060366667     0.017438559      -3.4284000
       152.05208     0.065250000     0.020011122      0.28600000
       152.06250     0.066325000     0.018937859       5.0376000
       152.07292      0.17020000      0.19047301       2.1261600
       152.08333      0.11062000      0.10772171       11.800800
       152.09375      0.41605000      0.41601864      0.14688000
       152.10417      0.11368000      0.11609077      -14.664800
       152.11458      0.11053333     0.085647086       4.8137600
       152.12500      0.21396667      0.24433711       7.6368000
       152.13542      0.26963333      0.17139418      -2.9312000
       152.14583      0.15290000      0.13736215    -0.012400000
       152.15625      0.26937500      0.29480306      -4.1136000
       152.16667     0.067200000     0.036628131      -9.9276000
       152.17708     0.062550000     0.029486353      -1.4904000
       152.18750     0.036150000    0.0012020815      -1.4496000
       152.19792     0.032350000   0.00091923882      0.91920000
       152.20833     0.055300000     0.032102648       1.3688000
       152.21875     0.060866667     0.026049440       8.0216000
       152.22917      0.22241667      0.25913947       4.9036000
       152.23958      0.16302500      0.23395782      -8.7665600
       152.25000     0.039780000     0.036573447      -6.0220000
       152.26042     0.037566667     0.035592321       23.454960
       152.27083      0.52842500      0.57518859       11.492800
       152.28125      0.27700000      0.29104515      -14.540400
       152.29167      0.22550000      0.19185149      -5.4496000
       152.30208      0.16346667      0.19830543      -4.8336000
       152.31250      0.12480000      0.13286763      -4.0234667
       152.32292      -999.00000      -999.00000      -999.00000
       152.33333     0.028000000   0.00084852814      -2.3376000
       152.34375      -999.00000      -999.00000      -999.00000
       152.35417     0.027400000   0.00014142136       6.5680000
       152.36458      0.13017500      0.15877263       2.5956000
       152.37500     0.081475000     0.058980922       2.5183200
       152.38542      0.18264000      0.20493223       3.0770400
       152.39583      0.14558000      0.22054330       4.2620800
       152.40625      0.27143333      0.32429651     -0.51424000
       152.41667      0.13486667      0.11417900      -6.4000000
       152.42708      0.13810000     0.096815650       1.1232000
       152.43750      0.15826667      0.16102377      -2.3184000
       152.44792     0.089800000     0.074312617      -6.1280000
       152.45833     0.030600000    0.0066468037       1.4576000
       152.46875      0.12016667      0.16171658       4.2064000
       152.47917      -999.00000      -999.00000      -999.00000
       152.48958     0.024800000   0.00014142136     -0.47680000
       152.50000      -999.00000      -999.00000      -999.00000
       152.51042      0.10030000      0.13126805       1.0432000
       152.52083     0.097725000     0.082210396      -2.0131200
       152.53125     0.058360000     0.042433807      0.70440000
       152.54167      0.11240000     0.087657934       1.5043200
       152.55208     0.089700000     0.084145628       1.7632000
       152.56250      0.14913333     0.075314430    -0.088000000
       152.57292     0.087866667     0.044978365      -2.6912000
       152.58333     0.093066667     0.030785440      -1.1552000
       152.59375     0.063800000     0.046769328       2.8264000
       152.60417      0.15195000      0.17302588       3.5408000
       152.61458      -999.00000      -999.00000      -999.00000
       152.62500     0.020650000    0.0012020815      -3.1812000
       152.63542      -999.00000      -999.00000      -999.00000
       152.64583     0.019400000    0.0024041631       8.4344000
       152.65625      0.15150000      0.16675911       1.8240000
       152.66667     0.057400000     0.048129894       72.786240
       152.67708       1.6678800       3.5816115      0.94560000
       152.68750     0.077100000     0.089296398      -75.557040
       152.69792     0.093775000     0.067371971       5.9736000
       152.70833      0.20155000      0.20668731       6.6360000
       152.71875      0.23202500      0.22793658      -6.3384000
       152.72917     0.069500000     0.021213203      -8.6448000
       152.73958     0.051925000     0.022495981     -0.59840000
       152.75000     0.057033333     0.061720040       4.2628000
       152.76042      0.14073333      0.20547899       3.4962667
       152.77083      -999.00000      -999.00000      -999.00000
       152.78125     0.024450000    0.0012020815      -1.2900800
       152.79167      -999.00000      -999.00000      -999.00000
       152.80208     0.086980000      0.10937043       6.7473600
       152.81250      0.17677500      0.16751110     -0.46224000
       152.82292     0.077350000     0.080569411      -3.3876000
       152.83333      0.10620000     0.080952373     -0.42960000
       152.84375     0.068400000     0.046401796     -0.71200000
       152.85417     0.091366667     0.032943942     0.040000000
       152.86458     0.069233333     0.027608936       1.6384000
       152.87500      0.12550000     0.062919234     -0.10720000
       152.88542     0.067000000     0.044609304      -2.9256000
       152.89583     0.064550000     0.042814756     -0.67200000
       152.90625      -999.00000      -999.00000      -999.00000
       152.91667     0.032350000    0.0014849242     -0.70680000
       152.92708      -999.00000      -999.00000      -999.00000
       152.93750     0.035100000    0.0021213203       1.7182400
       152.94792     0.061260000     0.021815316      0.85920000
       152.95833     0.053000000     0.020335355      0.13152000
       152.96875     0.064000000     0.020751747    -0.067200000
       152.97917     0.051600000     0.019359236     0.024000000
       152.98958     0.064500000     0.016307258      0.50880000
       153.00000     0.062200000     0.018950462    -0.016800000
       153.01042     0.064150000     0.017041273    -0.043200000
       153.02083     0.061300000     0.011769027     -0.73800000
       153.03125     0.048775000     0.022294899     -0.36160000
       153.04167     0.053766667     0.024442245     -0.17400000
       153.05208     0.045150000     0.028354982      -1.3040000
       153.06250     0.026600000    0.0011313708      -1.1608000
       153.07292      -999.00000      -999.00000      -999.00000
       153.08333     0.028250000    0.0012020815      0.87013333
       153.09375     0.041433333     0.010620891      0.65616000
       153.10417     0.041920000     0.012349372     0.076400000
       153.11458     0.043025000    0.0095625572     -0.16416000
       153.12500     0.038500000    0.0096467611     -0.11160000
       153.13542     0.040700000    0.0032924155      0.12160000
       153.14583     0.041033333    0.0018448125    -0.052800000
       153.15625     0.039600000    0.0035510562     0.022400000
       153.16667     0.041500000    0.0044977772     -0.43560000
       153.17708     0.030525000    0.0010996211     -0.74160000
       153.18750     0.026050000    0.0072831998     -0.10200000
       153.19792     0.028400000    0.0060753601      0.21760000
       153.20833      -999.00000      -999.00000      -999.00000
       153.21875     0.032600000    0.0018384776      0.13008000
       153.22917      -999.00000      -999.00000      -999.00000
       153.23958     0.033820000    0.0061422309     -0.18016000
       153.25000     0.030700000    0.0068512773    0.0057600000
       153.26042     0.033940000    0.0052880053     0.043200000
       153.27083     0.031600000    0.0056356011     0.041280000
       153.28125     0.034800000    0.0067818385     0.025600000
       153.29167     0.032133333    0.0067574650     0.062400000
       153.30208     0.036100000    0.0060654761     0.051200000
       153.31250     0.033200000    0.0064645185     -0.13120000
       153.32292     0.033366667    0.0063358767     -0.21360000
       153.33333     0.028750000   0.00066080759     -0.30906667
       153.34375      -999.00000      -999.00000      -999.00000
       153.35417     0.027900000   0.00042426407    -0.013200000
       153.36458      -999.00000      -999.00000      -999.00000
       153.37500     0.028200000   0.00014142136     0.014400000
       153.38542     0.028350000    0.0044650495      0.16320000
       153.39583     0.031600000    0.0039780649     0.076800000
       153.40625     0.029950000    0.0073073023      0.17856000
       153.41667     0.035320000    0.0076763924     -0.11760000
       153.42708     0.027500000    0.0050239427     -0.21056000
       153.43750     0.030933333    0.0050520623     0.048000000
       153.44792     0.028500000    0.0050862560    -0.048000000
       153.45833     0.029933333    0.0037647488      0.45240000
       153.46875     0.037925000     0.013135036      0.40880000
       153.47917     0.038450000     0.012940054      0.21640000
       153.48958     0.042433333     0.010149056      0.33040000
       153.50000      -999.00000      -999.00000      -999.00000
       153.51042     0.047150000   0.00021213203    -0.055040000
       153.52083      -999.00000      -999.00000      -999.00000
       153.53125     0.040140000     0.010403269     -0.35952000
       153.54167     0.036275000    0.0089380740     0.029760000
       153.55208     0.040760000    0.0099258753     0.030000000
       153.56250     0.036900000    0.0091873101     -0.10608000
       153.57292     0.038550000    0.0092622891     -0.18720000
       153.58333     0.033000000   0.00081853528     -0.12560000
       153.59375     0.035933333   0.00047258156      0.12480000
       153.60417     0.035600000    0.0024020824      0.28800000
       153.61458     0.041933333     0.013580992      0.42720000
       153.62500     0.044500000     0.012998718     0.096800000
       153.63542     0.043950000     0.017324116      0.51360000
       153.64583     0.055200000    0.0024041631      0.76880000
       153.65625      -999.00000      -999.00000      -999.00000
       153.66667     0.058250000    0.0030405592     -0.69253333
       153.67708     0.046666667     0.010950951     -0.42120000
       153.68750     0.049475000     0.012017037     0.042880000
       153.69792     0.047560000     0.012555995      0.36720000
       153.70833     0.057125000     0.014971167      0.37752000
       153.71875     0.055425000     0.018961606     0.090000000
       153.72917     0.059000000     0.028142850      0.24000000
       153.73958     0.060425000     0.022225417     -0.30000000
       153.75000     0.052750000     0.017465537    -0.078000000
       153.76042     0.058800000     0.020196534      0.25840000
       153.77083     0.058133333     0.013452633     -0.26880000
       153.78125     0.053200000     0.014283557      0.63680000
       153.79167     0.071400000     0.013209466      0.61200000
       153.80208     0.065950000    0.0020041623     -0.30720000
       153.81250     0.065000000    0.0028284271     -0.17808000
       153.82292     0.062240000    0.0087528852     -0.16680000
       153.83333     0.061525000    0.0084775684     0.046080000
       153.84375     0.063200000    0.0087134953    -0.076800000
       153.85417     0.059925000     0.010190968    -0.021600000
       153.86458     0.062750000    0.0074496085     -0.17400000
       153.87500     0.056300000    0.0079018985     -0.16720000
       153.88542     0.059266667    0.0064609081     -0.16640000
       153.89583     0.052833333    0.0058594653      0.23680000
       153.90625     0.064200000     0.014052402      0.53240000
       153.91667     0.063925000     0.017611431      0.38000000
       153.92708      -999.00000      -999.00000      -999.00000
       153.93750      -999.00000      -999.00000      -999.00000
       153.94792      0.11390000     0.033941125     -0.72198400
       153.95833      -999.00000      -999.00000      -999.00000
       153.96875     0.066620000     0.020012671     -0.84992000
       153.97917     0.065160000     0.018234939     -0.35496000
       153.98958     0.059225000     0.017922309    -0.016320000
       154.00000     0.064820000     0.016808539     0.099600000
       154.01042     0.061300000     0.018214006     -0.71976000
       154.02083     0.049825000    0.0044544921     -0.50880000
       154.03125     0.050700000    0.0091923882      0.53640000
       154.04167     0.061000000     0.022499222      0.78000000
       154.05208     0.066950000     0.039668690      0.21240000
       154.06250     0.065425000     0.026753489      0.28280000
       154.07292      -999.00000      -999.00000      -999.00000
       154.08333     0.089200000    0.0015556349     -0.10780000
       154.09375      -999.00000      -999.00000      -999.00000
       154.10417     0.060933333     0.025554321     -0.48000000
       154.11458     0.060500000     0.023817641      0.24704000
       154.12500     0.066080000     0.021091752     -0.73440000
       154.13542     0.045200000     0.015636709      0.21312000
       154.14583     0.070520000     0.020192499      0.28160000
       154.15625     0.051066667     0.015369233     -0.44736000
       154.16667     0.061200000     0.016553852     0.062400000
       154.17708     0.052366667     0.016744352     0.048000000
       154.18750     0.062200000     0.017325126      0.89800000
       154.19792     0.071075000     0.032115144      0.23280000
       154.20833     0.067050000     0.035991735      0.20280000
       154.21875     0.075300000     0.028860527      0.92160000
       154.22917      -999.00000      -999.00000      -999.00000
       154.23958     0.099900000    0.0019798990     -0.56960000
       154.25000     0.084850000     0.025385133     -0.87240000
       154.26042     0.081725000     0.036040475      -1.0420800
       154.27083     0.063140000     0.025029443     -0.22440000
       154.28125     0.077050000     0.030731580    -0.038400000
       154.29167     0.062340000     0.026781113     -0.39440000
       154.30208     0.068833333     0.031383010     -0.55272000
       154.31250     0.050825000     0.014703826     -0.84880000
       154.32292     0.051150000     0.015202796     -0.26760000
       154.33333     0.045250000     0.011321513      0.95280000
       154.34375     0.071000000     0.046951890       1.2684000
       154.35417     0.071675000     0.036756621      0.45000000
       154.36458      -999.00000      -999.00000      -999.00000
       154.37500     0.097100000   0.00098994949      0.18780000
       154.38542      -999.00000      -999.00000      -999.00000
       154.39583     0.079500000     0.026572919      -1.1968000
       154.40625     0.065200000     0.037163513     -0.20448000
       154.41667     0.075240000     0.028549396     -0.14400000
       154.42708     0.062200000     0.031059405     -0.12072000
       154.43750     0.072725000     0.035853719     -0.72000000
       154.44792     0.047200000     0.015179262     -0.70840000
       154.45833     0.057966667     0.016141974      0.13920000
       154.46875     0.050100000     0.021049228      0.20320000
       154.47917     0.062200000     0.020006749       1.4592000
       154.48958     0.080500000     0.049509124      0.77040000
       154.50000     0.078250000     0.057346360       1.0048000
       154.51042      0.10143333     0.055900388       1.7912000
       154.52083      -999.00000      -999.00000      -999.00000
       154.53125      0.12065000    0.0054447222      -1.2701333
       154.54167     0.096000000     0.032102648      -2.1720000
       154.55208     0.075400000     0.030153717      -1.3612800
       154.56250     0.067640000     0.032134296     -0.20880000
       154.57292     0.071050000     0.029040259    -0.010560000
       154.58333     0.067420000     0.035892994     0.056800000
       154.59375     0.072233333     0.039619482     -0.65616000
       154.60417     0.053750000     0.022316287     -0.92800000
       154.61458     0.052900000     0.025031580   -0.0036000000
       154.62500     0.053675000     0.022103752       2.4672000
       154.63542      0.10430000     0.098994949       1.1448000
       154.64583     0.077525000     0.049262993      -1.2912000
       154.65625     0.077400000     0.059679812       1.1868000
       154.66667      0.10225000   0.00035355339       1.5058667
       154.67708      -999.00000      -999.00000      -999.00000
       154.68750     0.096966667     0.030886297      -1.7656000
       154.69792     0.070700000     0.038476486     -0.94976000
       154.70833     0.077180000     0.032193742     -0.35640000
       154.71875     0.063275000     0.040937381       3.1305600
       154.72917      0.14240000      0.16675813     -0.93800000
       154.73958     0.043733333     0.017742698      -4.1232000
       154.75000     0.056500000     0.017221789     0.092800000
       154.76042     0.045666667     0.017477223    -0.067200000
       154.77083     0.055100000     0.018738463       1.2568000
       154.78125     0.071850000     0.044022835     -0.45360000
       154.79167     0.045650000     0.013364318      0.62480000
       154.80208     0.084866667     0.042620926       3.2288000
       154.81250      -999.00000      -999.00000      -999.00000
       154.82292      0.12980000     0.046669048      0.16853333
       154.83333      0.12120000     0.079620224      -1.7760000
       154.84375     0.092800000     0.061747497      -2.5500000
       154.85417     0.068075000     0.032522543     -0.48120000
       154.86458     0.082775000     0.042470333      0.37400000
       154.87500     0.075866667     0.028715385     -0.92640000
       154.88542     0.063475000     0.040421230      -1.2064000
       154.89583     0.050733333     0.016487066     -0.72840000
       154.90625     0.048300000     0.022061732      0.20960000
       154.91667     0.055100000     0.020271162       3.2616000
       154.92708      0.11625000      0.11943034       58.329600
       154.93750       1.2703000       1.7966878      -1.2600000
       154.94792     0.090000000     0.084145707      -53.347200
       154.95833      0.15890000     0.017536248       3.3829333
       154.96875      -999.00000      -999.00000      -999.00000
       154.97917     0.094733333     0.030143380      -2.2832000
       154.98958     0.075100000     0.051116729      0.35264000
       155.00000      0.10208000     0.069821215       2.0400000
       155.01042      0.11760000      0.12543624       56.453760
       155.02083       1.2782000       2.5407418      -1.4368000
       155.03125     0.087666667     0.074588359      -59.214000
       155.04167     0.044575000     0.013022129      -2.1776000
       155.05208     0.042300000     0.012565429      0.19960000
       155.06250     0.048733333     0.011553932    -0.048000000
       155.07292     0.041300000     0.012317467      0.36853333
       155.08333      -999.00000      -999.00000      -999.00000
       155.09375     0.094066667     0.054808789       1.9836000
       155.10417      -999.00000      -999.00000      -999.00000
       155.11458      0.12395000    0.0038890873     -0.81088000
       155.12500      -999.00000      -999.00000      -999.00000
       155.13542     0.060280000     0.028873465      0.13669333
       155.14583     0.078333333     0.062482104      0.19296000
       155.15625     0.064300000     0.033708990     -0.12160000
       155.16667     0.075800000     0.053667588     -0.12480000
       155.17708     0.061700000     0.044941796      -1.6384000
       155.18750     0.041666667     0.019001403     -0.46400000
       155.19792     0.052033333     0.018610839    -0.019200000
       155.20833     0.041266667     0.021081825       1.1624000
       155.21875     0.076250000     0.017748380     0.071200000
       155.22917     0.042750000     0.031714613      -1.0992000
       155.23958      -999.00000      -999.00000      -999.00000
       155.25000      0.10805000     0.033021887       1.3428000
       155.26042      -999.00000      -999.00000      -999.00000
       155.27083     0.098700000     0.054022958      -3.4980800
       155.28125     0.046380000     0.018820388      -1.5296000
       155.29167     0.066833333     0.014233880      0.17952000
       155.30208     0.050120000     0.024335098     -0.23080000
       155.31250     0.062025000     0.027845092      0.13728000
       155.32292     0.052980000     0.030154884      -1.1580000
       155.33333     0.037900000     0.025031580     -0.54984000
       155.34375     0.041525000     0.017596851      0.33840000
       155.35417     0.044950000     0.025102291      0.98880000
       155.36458     0.062125000     0.044690594       2.4072000
       155.37500     0.095100000     0.087398398       4.4580000
       155.38542      0.15500000     0.044264885       3.1832000
       155.39583      -999.00000      -999.00000      -999.00000
       155.40625      0.11435000    0.0020506097      -1.8960000
       155.41667      -999.00000      -999.00000      -999.00000
       155.42708     0.076000000     0.034150622      -2.1544000
       155.43750     0.051925000     0.035004416     -0.29184000
       155.44792     0.069920000     0.033394940      0.30720000
       155.45833     0.058325000     0.034234327     -0.39576000
       155.46875     0.061675000     0.031758713     -0.64280000
       155.47917     0.044933333     0.016775677     -0.46600000
       155.48958     0.051966667     0.017382846    -0.040000000
       155.50000     0.044100000     0.015029305      0.33600000
       155.51042     0.058966667     0.025544145      0.82920000
       155.52083     0.061375000     0.030991007      0.42733333
       155.53125      -999.00000      -999.00000      -999.00000
       155.54167     0.078450000   0.00063639610      0.24420000
       155.55208      -999.00000      -999.00000      -999.00000
       155.56250     0.071550000    0.0031819805     -0.93152000
       155.57292     0.058720000    0.0091758923     -0.51360000
       155.58333     0.060850000    0.0043162484      0.14784000
       155.59375     0.061800000    0.0015795569     0.091200000
       155.60417     0.062750000    0.0025514702     -0.24240000
       155.61458     0.056750000    0.0050796982     -0.80880000
       155.62500     0.045900000     0.018101934     0.033600000
       155.63542     0.057450000    0.0019689253      0.77520000
       155.64583     0.062050000    0.0044547727      0.42672000
       155.65625     0.066340000    0.0076389135     -0.93840000
       155.66667     0.042500000    0.0024041631     -0.52832000
       155.67708     0.055333333     0.014447260      0.81920000
       155.68750      -999.00000      -999.00000      -999.00000
       155.69792     0.055200000    0.0086267027     0.057280000
       155.70833      -999.00000      -999.00000      -999.00000
       155.71875     0.057720000    0.0090455514      0.20117333
       155.72917     0.060233333     0.013776913     0.010240000
       155.73958     0.057933333     0.011943143       3.0032000
       155.75000      0.12280000      0.12384276      0.10976000
       155.76042     0.060220000     0.012517468      -2.5704000
       155.77083     0.069250000    0.0048790368      0.27864000
       155.78125     0.066025000    0.0022410935     -0.52080000
       155.79167     0.058400000    0.0042426407     -0.51480000
       155.80208     0.055300000     0.012255883     -0.54560000
       155.81250     0.047033333     0.011981792     -0.19680000
       155.82292     0.051200000     0.020647518     -0.45280000
       155.83333     0.037600000    0.0029698485     -0.69760000
       155.84375      -999.00000      -999.00000      -999.00000
       155.85417     0.048400000     0.015589740      0.92800000
       155.86458     0.060200000     0.016697904      0.41880000
       155.87500     0.057125000     0.019678139      0.36384000
       155.88542     0.067780000     0.015989278    -0.036000000
       155.89583     0.056375000     0.019071335      0.42576000
       155.90625     0.076650000    0.0045800291       1.0356000
       155.91667     0.077950000   7.0710678e-05      0.31680000
       155.92708     0.083250000    0.0043424264      0.38160000
       155.93750     0.085900000    0.0028284271     -0.84432000
       155.94792     0.065660000     0.022056020     -0.96240000
       155.95833     0.065850000     0.036840263     -0.42848000
       155.96875     0.056733333     0.028911993     -0.87040000
       155.97917      -999.00000      -999.00000      -999.00000
       155.98958     0.038800000    0.0014142136       1.6138667
       156.00000     0.068500000     0.041153615       1.3776000
       156.01042     0.067500000     0.031017414    -0.066240000
