#      
#      UT day (days)  Temperature (c)  rms Temp (c)    d T / dt (C/days)
       210.56250      -999.00000      -999.00000      -999.00000
       210.57292      -2.7780000      0.17677670       54.800000
       210.58333      -999.00000      -999.00000      -999.00000
       210.59375      -1.6030000      0.52201533       61.466667
       210.60417     -0.93633333      0.67144124       15.600000
       210.61458      -1.2780000      0.17677670       37.600000
       210.62500     -0.15300000       0.0000000       77.600000
       210.63542      -999.00000      -999.00000      -999.00000
       210.64583      0.19700000       1.0606602      -32.800000
       210.65625     -0.40300000      0.98994949      -13.200000
       210.66667    -0.078000000      0.70769579       3.6000000
       210.67708     -0.32800000      0.31819805       16.200000
       210.68750      0.25950000       1.1585731       18.000000
       210.69792     0.047000000       1.2020815      -52.200000
       210.70833     -0.82800000      0.24748737      -56.000000
       210.71875      -999.00000      -999.00000      -999.00000
       210.72917     -0.82800000      0.60104076       46.400000
       210.73958     -0.10300000       1.2020815       2.8000000
       210.75000     -0.76966667      0.44814432      -26.400000
       210.76042     -0.65300000      0.91923882       30.800000
       210.77083     -0.12800000      0.10606602       32.800000
       210.78125      -999.00000      -999.00000      -999.00000
       210.79167     -0.17800000      0.17677670      -77.600000
       210.80208      -1.3780000      0.95459415      -58.000000
       210.81250      -1.3863333       1.0981044      -23.600000
       210.82292      -1.8696667      0.46457866      -38.400000
       210.83333      -2.1863333      0.99289140      -54.400000
       210.84375      -3.0030000      0.30413813      -65.866667
       210.85417      -999.00000      -999.00000      -999.00000
       210.86458      -3.8530000      0.28284271      -18.800000
       210.87500      -999.00000      -999.00000      -999.00000
       210.88542      -3.7863333      0.58380933      -27.200000
       210.89583      -4.2280000       1.0960155      -39.200000
       210.90625      -4.6030000       1.0111874      -42.800000
       210.91667      -999.00000      -999.00000      -999.00000
       210.92708      -5.7780000      0.74246212      -76.800000
       210.93750      -999.00000      -999.00000      -999.00000
       210.94792      -7.8030000      0.74665923      -82.533333
       210.95833      -8.5863333      0.84606934      -48.000000
       210.96875      -8.8030000      0.65383484      -40.000000
       210.97917      -9.4196667      0.38188131      -12.000000
       210.98958      -9.0530000       0.0000000       31.600000
       211.00000      -999.00000      -999.00000      -999.00000
       211.01042      -999.00000      -999.00000      -999.00000
       211.02083      -999.00000      -999.00000      -999.00000
       211.03125      -999.00000      -999.00000      -999.00000
       211.04167      -999.00000      -999.00000      -999.00000
       211.05208      -8.4280000       2.2980970      -8.3000000
       211.06250      -999.00000      -999.00000      -999.00000
       211.07292      -8.7280000      0.24748737      -36.200000
       211.08333      -999.00000      -999.00000      -999.00000
       211.09375      -9.9363333       1.1622536      -39.600000
       211.10417      -10.253000       1.2020815      -2.0000000
       211.11458      -9.9780000      0.92421138       19.200000
       211.12500      -9.8530000       1.4849242      -7.6000000
       211.13542      -10.136333       1.0251016      -44.400000
       211.14583      -999.00000      -999.00000      -999.00000
       211.15625      -11.778000      0.24748737      -36.800000
       211.16667      -999.00000      -999.00000      -999.00000
       211.17708      -11.669667       2.1571586       63.600000
       211.18750      -10.703000       2.0506097       85.600000
       211.19792      -9.8863333       1.3156114       58.400000
       211.20833      -999.00000      -999.00000      -999.00000
       211.21875      -9.5030000      0.14142136      -17.200000
       211.22917      -999.00000      -999.00000      -999.00000
       211.23958      -10.603000      0.99624294      -45.333333
       211.25000      -11.036333       1.1449163      -5.6000000
       211.26042      -10.719667      0.59231185      -4.0000000
       211.27083      -11.119667      0.46457866      -17.200000
       211.28125      -11.078000      0.31819805      -4.0000000
       211.29167      -11.203000      0.35355339      -5.2000000
       211.30208      -999.00000      -999.00000      -999.00000
       211.31250      -11.028000      0.17677670      -6.2666667
       211.32292      -11.169667      0.42524503      -30.000000
       211.33333      -11.653000      0.70000000      -4.8000000
       211.34375      -11.269667       1.0323920       34.000000
       211.35417      -999.00000      -999.00000      -999.00000
       211.36458      -10.678000      0.17677670       6.0000000
       211.37500      -999.00000      -999.00000      -999.00000
       211.38542      -11.019667      0.32532035      -23.600000
       211.39583      -11.303000      0.91923882      -28.600000
       211.40625      -11.615500       1.1890998      -56.400000
       211.41667      -12.478000       2.5809398      -80.200000
       211.42708      -13.286333       2.1079216      -78.800000
       211.43750      -999.00000      -999.00000      -999.00000
       211.44792      -14.978000      0.10606602      -2.4000000
       211.45833      -999.00000      -999.00000      -999.00000
       211.46875      -13.386333       2.2407216       123.60000
       211.47917      -11.853000       3.1112698       130.40000
       211.48958      -10.669667       2.5579940       149.60000
       211.50000      -999.00000      -999.00000      -999.00000
       211.51042      -6.0530000      0.70710678       90.800000
       211.52083      -999.00000      -999.00000      -999.00000
       211.53125      -6.8863333       2.7858272      -68.800000
       211.54167      -7.7530000       2.7143139       43.200000
       211.55208      -5.9863333       2.6633312       48.800000
       211.56250      -6.7363333       2.3153473       10.000000
       211.57292      -5.7780000       2.7930718      -32.000000
       211.58333      -7.4030000      0.21213203      -84.400000
       211.59375      -999.00000      -999.00000      -999.00000
       211.60417      -6.1780000      0.17677670       125.20000
       211.61458      -4.5280000       2.0859650       93.000000
       211.62500      -4.2405000       1.7768769       30.000000
       211.63542      -3.9030000       2.6162951       87.000000
       211.64583      -2.4280000      0.31819805       92.400000
       211.65625      -999.00000      -999.00000      -999.00000
       211.66667      -2.5530000      0.35355339      -78.800000
       211.67708      -3.7530000       1.3435029  -3.1430147e-10
       211.68750      -2.5530000       1.9313208      0.80000000
       211.69792      -3.7363333       1.6072751       16.000000
       211.70833      -2.2196667       1.1982626       18.400000
       211.71875      -3.3530000       1.8701604      -92.133333
       211.72917      -999.00000      -999.00000      -999.00000
       211.73958      -4.5780000      0.10606602      -11.200000
       211.75000      -999.00000      -999.00000      -999.00000
       211.76042      -3.8196667       1.1514484       13.200000
       211.77083      -3.8030000       1.1313708       14.400000
       211.78125      -3.5196667      0.50579970       26.000000
       211.79167      -999.00000      -999.00000      -999.00000
       211.80208      -3.0280000      0.67175144      -17.600000
       211.81250      -999.00000      -999.00000      -999.00000
       211.82292      -4.2530000       1.0037430      -76.133333
       211.83333      -5.1363333       1.0299676      -50.400000
       211.84375      -5.3030000      0.95393920      -33.600000
       211.85417      -5.8363333      0.80052066      -27.600000
       211.86458      -5.8780000      0.88388348      -64.400000
       211.87500      -7.1780000      0.38890873      -90.000000
       211.88542      -999.00000      -999.00000      -999.00000
       211.89583      -7.6030000     0.070710678       4.4000000
       211.90625      -7.4280000       1.4495689       12.000000
       211.91667      -7.3530000       1.5615164      -22.800000
       211.92708      -7.9030000       2.1213203       46.800000
       211.93750      -6.3780000     0.035355339       93.600000
       211.94792      -999.00000      -999.00000      -999.00000
       211.95833      -6.6280000     0.035355339      -168.80000
       211.96875      -9.2030000       3.1112698      -90.800000
       211.97917      -8.5196667       2.7176890      -54.400000
       211.98958      -10.336333       2.8936713      -132.26667
       212.00000      -999.00000      -999.00000      -999.00000
       212.01042      -11.336333       3.0192438      -38.857143
       212.02083      -999.00000      -999.00000      -999.00000
       212.03125      -999.00000      -999.00000      -999.00000
       212.04167      -999.00000      -999.00000      -999.00000
       212.05208      -999.00000      -999.00000      -999.00000
       212.06250      -12.169667       3.0892286       82.666667
       212.07292      -11.103000       3.7476659       167.60000
       212.08333      -8.6780000      0.10606602       152.80000
       212.09375      -999.00000      -999.00000      -999.00000
       212.10417      -8.8280000     0.035355339      -132.00000
       212.11458      -10.853000       2.8284271      -46.000000
       212.12500      -9.7863333       1.6615756      -23.200000
       212.13542      -11.336333       2.3771482      -36.000000
       212.14583      -10.536333       2.7867245      -20.800000
       212.15625      -11.769667       2.4090109      -89.066667
       212.16667      -999.00000      -999.00000      -999.00000
       212.17708      -12.403000      0.42426407       32.000000
       212.18750      -999.00000      -999.00000      -999.00000
       212.19792      -10.436333       1.2013881       56.000000
       212.20833      -10.053000       1.4849242       8.8000000
       212.21875      -10.253000       1.3527749       6.0000000
       212.22917      -999.00000      -999.00000      -999.00000
       212.23958      -9.0780000     0.035355339       24.600000
       212.25000      -999.00000      -999.00000      -999.00000
       212.26042      -9.2280000      0.10606602      -9.3333333
       212.27083      -9.3363333      0.20816660       24.400000
       212.28125      -8.7196667       1.5299782       92.800000
       212.29167      -7.4030000       2.0316250       35.200000
       212.30208      -7.9863333       2.8435600       171.60000
       212.31250      -3.8280000      0.24748737       206.53333
       212.32292      -999.00000      -999.00000      -999.00000
       212.33333      -7.5530000       1.4849242      -122.10000
       212.34375      -999.00000      -999.00000      -999.00000
       212.35417      -8.9155000       1.1272200      -61.000000
       212.36458      -9.5280000      0.10606602      -30.600000
       212.37500      -9.5530000     0.070710678      -1.6000000
       212.38542      -999.00000      -999.00000      -999.00000
       212.39583      -9.5530000      0.14142136       20.400000
       212.40625      -999.00000      -999.00000      -999.00000
       212.41667      -8.7030000       1.1276820       26.400000
       212.42708      -8.5030000       1.4142136       3.0000000
       212.43750      -8.6405000       1.6059136      -2.4000000
       212.44792      -8.5530000       1.8384776       79.800000
       212.45833      -6.9780000     0.035355339       46.400000
       212.46875      -999.00000      -999.00000      -999.00000
       212.47917      -10.378000      0.17677670      -24.000000
       212.48958      -9.9030000       1.2020815       62.800000
       212.50000      -9.0696667      0.72858310       9.6000000
       212.51042      -9.7030000       1.9924859      -6.4000000
       212.52083      -9.2030000       1.9798990       122.40000
       212.53125      -7.1530000      0.14142136       137.60000
       212.54167      -999.00000      -999.00000      -999.00000
       212.55208      -6.7530000     0.070710678       94.400000
       212.56250      -5.3780000       1.0960155       84.000000
       212.57292      -5.0030000       1.0839742       27.600000
       212.58333      -4.8030000       1.4849242       46.800000
       212.59375      -4.0280000      0.85097983       78.800000
       212.60417      -999.00000      -999.00000      -999.00000
       212.61458      -2.2030000      0.49497475       56.400000
       212.62500      -999.00000      -999.00000      -999.00000
       212.63542      -1.6780000     0.035355339      -59.333333
       212.64583      -2.7363333       1.1557826       6.8000000
       212.65625      -1.5363333       1.3650397       6.4000000
       212.66667      -2.6030000       0.0000000      -72.266667
       212.67708      -999.00000      -999.00000      -999.00000
       212.68750      -2.8530000      0.70710678       52.500000
       212.69792      -999.00000      -999.00000      -999.00000
       212.70833     -0.41550000       2.3584511       51.000000
       212.71875     -0.22800000       2.5809398     -0.60000000
       212.72917     -0.42800000       2.0060326       9.6000000
       212.73958    -0.028000000       2.4395184       130.80000
       212.75000       2.2970000      0.77781746       134.40000
       212.76042      -999.00000      -999.00000      -999.00000
       212.77083       1.3970000      0.14142136      -140.80000
       212.78125     -0.57800000       1.9445436      -87.200000
       212.79167     -0.41966667       2.1096998      -34.000000
       212.80208      -1.2863333       1.9185498      -20.800000
       212.81250     -0.85300000       2.3334524      -84.800000
       212.82292      -3.0530000      0.28284271      -151.20000
       212.83333      -999.00000      -999.00000      -999.00000
       212.84375      -3.7030000      0.56568542       134.66667
       212.85417      -1.4363333       2.0064479       27.200000
       212.86458      -3.1363333       1.8043928      -45.600000
       212.87500      -2.3863333       2.0942381      -30.400000
       212.88542      -3.7696667       1.9276497       4.0000000
       212.89583      -2.3030000      0.28284271       77.066667
       212.90625      -999.00000      -999.00000      -999.00000
       212.91667      -3.3530000      0.14142136      -82.200000
       212.92708      -999.00000      -999.00000      -999.00000
       212.93750      -5.7280000      0.80259994      -65.200000
       212.94792      -6.1530000      0.42426407      -42.000000
       212.95833      -6.6030000     0.070710678      -42.000000
       212.96875      -999.00000      -999.00000      -999.00000
       212.97917      -7.4280000      0.17677670      -2.4000000
       212.98958      -999.00000      -999.00000      -999.00000
       213.00000      -6.7030000       2.4041631       82.000000
       213.01042      -5.6030000       3.0054118      -9.6000000
       213.02083      -6.9030000       3.6769553      -64.200000
       213.03125      -6.9405000       2.8149526       110.40000
       213.04167      -4.6030000      0.21213203       124.80000
       213.05208      -999.00000      -999.00000      -999.00000
       213.06250      -6.1530000       2.8578838      -93.600000
       213.07292      -7.2280000       4.3487067      -54.600000
       213.08333      -7.2905000       3.2319692       18.000000
       213.09375      -6.8530000       4.5961941      -132.60000
       213.10417      -10.053000      0.14142136      -196.00000
       213.11458      -999.00000      -999.00000      -999.00000
       213.12500      -9.5030000      0.35355339       127.20000
       213.13542      -7.6530000       3.1112698       37.600000
       213.14583      -8.7196667       2.6600439      -1.6000000
       213.15625      -7.6863333       2.5428003      -43.200000
       213.16667      -9.6196667       1.8616749      -16.000000
       213.17708      -8.0196667       1.9276497       137.06667
       213.18750      -999.00000      -999.00000      -999.00000
       213.19792      -5.8530000      0.84852814       20.000000
       213.20833      -999.00000      -999.00000      -999.00000
       213.21875      -7.1863333       2.7323677      -65.600000
       213.22917      -7.8780000       4.0658640      -57.800000
       213.23958      -8.3905000       3.1681685      -79.000000
       213.25000      -999.00000      -999.00000      -999.00000
       213.26042      -11.278000      0.10606602      -77.700000
       213.27083      -999.00000      -999.00000      -999.00000
       213.28125      -11.628000      0.10606602       200.80000
       213.29167      -8.4030000       2.9449109       63.600000
       213.30208      -10.303000       2.3817011      -40.000000
       213.31250      -9.2363333       2.0593284      -8.8000000
       213.32292      -10.486333       1.6810215       7.6000000
       213.33333      -9.0780000      0.10606602       66.933333
       213.34375      -999.00000      -999.00000      -999.00000
       213.35417      -10.528000      0.10606602      -52.500000
       213.36458      -999.00000      -999.00000      -999.00000
       213.37500      -11.265500       1.3199590      -17.400000
       213.38542      -11.353000       1.8384776      -66.600000
       213.39583      -12.653000      0.28284271      -80.800000
       213.40625      -999.00000      -999.00000      -999.00000
       213.41667      -12.503000      0.21213203       88.800000
       213.42708      -11.153000       1.2020815       74.400000
       213.43750      -10.953000       1.4722432       30.400000
       213.44792      -10.519667       1.4784564      -3.2000000
       213.45833      -11.019667       1.7039171       5.6000000
       213.46875      -10.403000       1.5256146       56.666667
       213.47917      -999.00000      -999.00000      -999.00000
       213.48958      -9.3280000      0.60104076       74.800000
       213.50000      -999.00000      -999.00000      -999.00000
       213.51042      -7.2863333      0.87797115       73.200000
       213.52083      -6.6530000       1.6263456       80.200000
       213.53125      -5.6155000       1.5107255       67.800000
       213.54167      -999.00000      -999.00000      -999.00000
       213.55208      -5.5280000      0.31819805       14.700000
       213.56250      -999.00000      -999.00000      -999.00000
       213.57292      -5.0030000      0.42426407       164.13333
       213.58333      -2.5696667       1.6928772       84.800000
       213.59375      -3.2363333       2.0225809       40.000000
       213.60417      -1.7363333       1.7960605       42.400000
       213.61458      -2.3530000       1.8621224       68.800000
       213.62500     -0.30300000      0.14142136       167.20000
       213.63542      -999.00000      -999.00000      -999.00000
       213.64583       1.9470000      0.49497475       10.200000
       213.65625      -999.00000      -999.00000      -999.00000
       213.66667      0.12200000       2.2321514      -53.200000
       213.67708     -0.25300000       2.2627417      -93.600000
       213.68750      -1.8280000      0.24748737      -102.40000
       213.69792      -999.00000      -999.00000      -999.00000
       213.70833      -1.9280000      0.17677670       97.600000
       213.71875     -0.37800000       2.4395184       66.800000
       213.72917     -0.53633333       2.1922211       36.400000
       213.73958      0.38033333       1.3512340      -28.800000
       213.75000      -1.1363333       1.7580766      -22.400000
       213.76042    -0.086333333       1.6041613       76.533333
       213.77083      -999.00000      -999.00000      -999.00000
       213.78125      0.49700000      0.49497475      -24.400000
       213.79167      -999.00000      -999.00000      -999.00000
       213.80208      -1.1030000       1.7327723      -52.800000
       213.81250      -1.5280000       1.4495689      -42.000000
       213.82292      -1.9780000       2.1410667      -61.200000
       213.83333      -999.00000      -999.00000      -999.00000
       213.84375      -4.0030000      0.42426407      -71.400000
       213.85417      -999.00000      -999.00000      -999.00000
       213.86458      -4.9530000      0.49497475       152.26667
       213.87500      -2.3363333       2.1414559       40.000000
       213.88542      -4.1196667       2.1507751      -47.200000
       213.89583      -3.3196667       2.2941956      -36.000000
       213.90625      -4.8696667       2.1385353      -2.8000000
       213.91667      -3.3780000      0.53033009       79.066667
       213.92708      -999.00000      -999.00000      -999.00000
       213.93750      -4.4030000      0.14142136      -80.100000
       213.94792      -999.00000      -999.00000      -999.00000
       213.95833      -6.7155000       1.5585116      -52.200000
       213.96875      -6.9530000       1.6970563      -96.600000
       213.97917      -8.7280000     0.035355339      -132.00000
       213.98958      -999.00000      -999.00000      -999.00000
       214.00000      -999.00000      -999.00000      -999.00000
       214.01042      -999.00000      -999.00000      -999.00000
       214.02083      -7.8280000       2.2273864      -45.600000
       214.03125      -8.4780000       1.4050504      -43.200000
       214.04167      -8.7280000       1.8031223      -26.000000
       214.05208      -9.0196667       1.1427306       69.600000
       214.06250      -7.2780000      0.10606602       114.26667
       214.07292      -999.00000      -999.00000      -999.00000
       214.08333      -7.1030000      0.84852814      -37.800000
       214.09375      -999.00000      -999.00000      -999.00000
       214.10417      -8.8530000      0.42720019      -47.200000
       214.11458      -9.1530000      0.35355339      -34.800000
       214.12500      -9.5780000      0.17677670      -34.000000
       214.13542      -999.00000      -999.00000      -999.00000
       214.14583      -10.003000     0.070710678       71.600000
       214.15625      -8.7780000       1.7324116       24.800000
       214.16667      -9.4863333       1.5044379       26.000000
       214.17708      -8.2363333       2.6459088      -3.2000000
       214.18750      -9.5530000       2.5119713      -71.200000
       214.19792      -9.7196667       1.5184971      -24.400000
       214.20833      -999.00000      -999.00000      -999.00000
       214.21875      -10.578000      0.31819805      -32.400000
       214.22917      -999.00000      -999.00000      -999.00000
       214.23958      -11.069667      0.76865684      -6.8000000
       214.25000      -11.053000       1.6970563      -2.8000000
       214.26042      -11.128000       1.0634065      -21.600000
       214.27083      -999.00000      -999.00000      -999.00000
       214.28125      -12.178000      0.10606602      -28.800000
       214.29167      -999.00000      -999.00000      -999.00000
       214.30208      -12.328000     0.035355339      -1.8666667
       214.31250      -12.319667      0.22546249      -9.2000000
       214.32292      -12.519667      0.15275252      -24.800000
       214.33333      -12.836333      0.12583057      -15.200000
       214.34375      -12.836333      0.10408330       58.000000
       214.35417      -11.628000      0.45961941       83.333333
       214.36458      -999.00000      -999.00000      -999.00000
       214.37500      -11.253000      0.28284271      0.30000000
       214.38542      -999.00000      -999.00000      -999.00000
       214.39583      -11.615500      0.18874586      -8.2000000
       214.40625      -11.653000      0.21213203       22.200000
       214.41667      -11.153000     0.070710678       30.800000
       214.42708      -999.00000      -999.00000      -999.00000
       214.43750      -11.228000      0.17677670      -44.400000
       214.44792      -11.903000      0.35355339      -53.200000
       214.45833      -12.336333      0.86938676       23.200000
       214.46875      -11.419667       1.5494623       22.400000
       214.47917      -11.869667       1.6289056       84.000000
       214.48958      -9.6696667       2.1179786       205.86667
       214.50000      -999.00000      -999.00000      -999.00000
       214.51042      -5.6030000       1.2727922       117.60000
       214.52083      -999.00000      -999.00000      -999.00000
       214.53125      -4.7696667       3.3742900      -1.6000000
       214.54167      -5.0030000       4.4547727       21.800000
       214.55208      -4.3155000       3.5750000       20.200000
       214.56250      -999.00000      -999.00000      -999.00000
       214.57292      -5.8030000      0.49497475      -8.1000000
       214.58333      -999.00000      -999.00000      -999.00000
       214.59375      -4.6530000       0.0000000       256.26667
       214.60417     -0.93633333       2.3528352       128.00000
       214.61458      -1.9863333       2.5579940       36.000000
       214.62500     -0.18633333       2.3528352       19.200000
       214.63542      -1.5863333       2.2440662       72.400000
       214.64583       1.3220000      0.17677670       188.13333
       214.65625      -999.00000      -999.00000      -999.00000
       214.66667       1.4470000      0.14142136      -40.800000
       214.67708      -999.00000      -999.00000      -999.00000
       214.68750     -0.37800000       1.4947129      -38.800000
       214.69792     -0.52800000       1.7324116      -46.800000
       214.70833      -1.3530000      0.21213203      -50.800000
       214.71875      -999.00000      -999.00000      -999.00000
       214.72917      -1.2280000      0.67175144       30.800000
       214.73958     -0.77800000       1.0960155       28.400000
       214.75000     -0.63633333      0.80983537       17.200000
       214.76042     -0.41966667      0.63705050      -12.000000
       214.77083     -0.88633333      0.81291656      -11.200000
       214.78125     -0.65300000       1.2124356       8.1333333
       214.79167      -999.00000      -999.00000      -999.00000
       214.80208      -1.0780000      0.24748737      -18.800000
       214.81250      -999.00000      -999.00000      -999.00000
       214.82292      -1.4363333      0.66583281      -40.400000
       214.83333      -1.9780000       1.0960155      -42.200000
       214.84375      -2.3155000      0.82701773      -36.600000
       214.85417      -999.00000      -999.00000      -999.00000
       214.86458      -3.2530000      0.21213203      -45.300000
       214.87500      -999.00000      -999.00000      -999.00000
       214.88542      -4.2030000     0.070710678      -17.333333
       214.89583      -4.2363333      0.50083264      -13.600000
       214.90625      -4.4863333      0.20816660      -40.000000
       214.91667      -5.0696667      0.23629078      -22.400000
       214.92708      -4.9530000      0.27838822      -25.600000
       214.93750      -5.6030000      0.14142136      -46.800000
       214.94792      -999.00000      -999.00000      -999.00000
       214.95833      -5.9280000     0.035355339      -29.700000
       214.96875      -999.00000      -999.00000      -999.00000
       214.97917      -6.8405000      0.60604593      -33.000000
       214.98958      -7.1280000       1.1667262      -7.8000000
       215.00000      -999.00000      -999.00000      -999.00000
       215.01042      -999.00000      -999.00000      -999.00000
       215.02083      -999.00000      -999.00000      -999.00000
       215.03125      -4.1530000      0.28284271      -198.20000
       215.04167      -6.9196667       2.9615593       4.8000000
       215.05208      -4.0530000       4.1797129       71.200000
       215.06250      -5.4363333       6.0918662       18.000000
       215.07292      -3.6780000       8.0256620      -167.60000
       215.08333      -8.9280000      0.24748737      -333.60000
       215.09375      -999.00000      -999.00000      -999.00000
       215.10417      -8.7780000     0.035355339       170.40000
       215.11458      -6.1530000       3.7476659       73.200000
       215.12500      -7.2530000       2.5119713      -20.000000
       215.13542      -6.5696667       1.6072751       50.400000
       215.14583      -999.00000      -999.00000      -999.00000
       215.15625      -6.1530000      0.14142136      -20.400000
       215.16667      -999.00000      -999.00000      -999.00000
       215.17708      -7.4196667       1.4224392      -73.600000
       215.18750      -8.2530000       1.6263456      -39.400000
       215.19792      -8.2405000       1.2392034      -7.2000000
       215.20833      -8.4030000       1.5556349      -23.400000
       215.21875      -8.7280000       1.5124483      -45.200000
       215.22917      -999.00000      -999.00000      -999.00000
       215.23958      -10.253000      0.28284271      -40.200000
       215.25000      -999.00000      -999.00000      -999.00000
       215.26042      -10.403000      0.35355339       97.866667
       215.27083      -8.8363333       1.4442414       28.800000
       215.28125      -9.8030000       1.3000000       17.200000
       215.29167      -8.4780000     0.035355339       78.000000
       215.30208      -999.00000      -999.00000      -999.00000
       215.31250      -8.9030000      0.21213203      -50.400000
       215.32292      -999.00000      -999.00000      -999.00000
       215.33333      -10.578000      0.61711695      -10.800000
       215.34375      -10.328000      0.81317280       4.8000000
       215.35417      -10.478000      0.73086706      -2.4000000
       215.36458      -10.378000      0.88388348      -42.000000
       215.37500      -11.353000       0.0000000      -70.000000
       215.38542      -999.00000      -999.00000      -999.00000
       215.39583      -11.828000      0.17677670       16.400000
       215.40625      -11.453000      0.56568542       5.2000000
       215.41667      -11.719667      0.93585968       16.800000
       215.42708      -11.103000      0.86746758       45.866667
       215.43750      -999.00000      -999.00000      -999.00000
       215.44792      -10.703000       0.0000000      -12.400000
       215.45833      -999.00000      -999.00000      -999.00000
       215.46875      -11.619667       1.6064972      -4.0000000
       215.47917      -11.453000      0.77781746       47.000000
       215.48958      -10.640500      0.97841283       97.200000
       215.50000      -9.4280000       1.5909903       121.80000
       215.51042      -8.1030000       1.0855106       102.80000
       215.52083      -999.00000      -999.00000      -999.00000
       215.53125      -6.9780000      0.10606602       51.000000
       215.54167      -999.00000      -999.00000      -999.00000
       215.55208      -5.9780000      0.17677670       128.53333
       215.56250      -4.2196667       1.0785793       84.400000
       215.57292      -4.2196667      0.75718778       76.400000
       215.58333      -2.6280000      0.60104076       115.06667
       215.59375      -999.00000      -999.00000      -999.00000
       215.60417      -1.8030000      0.21213203       26.400000
       215.61458      -999.00000      -999.00000      -999.00000
       215.62500      -1.5280000      0.48390770      -2.0000000
       215.63542      -1.6280000       1.0253048       22.200000
       215.64583      -1.0655000      0.79726094       20.400000
       215.65625      -1.2030000      0.70710678      -15.000000
       215.66667      -1.3780000      0.24748737      -7.2000000
       215.67708      -999.00000      -999.00000      -999.00000
       215.68750      -1.1280000      0.17677670       48.800000
       215.69792     -0.42800000       1.1667262       41.200000
       215.70833     -0.26966667       1.0610529       30.000000
       215.71875      0.19700000       1.2678722       39.066667
       215.72917      -999.00000      -999.00000      -999.00000
       215.73958      0.77200000      0.17677670      -1.6000000
       215.75000      -999.00000      -999.00000      -999.00000
       215.76042      0.13033333      0.41932485      -17.200000
       215.77083     0.022000000      0.53033009      -26.200000
       215.78125     -0.41550000      0.91138631      -36.000000
       215.79167     -0.72800000      0.88388348      -25.200000
       215.80208     -0.94050000      0.97071709      -19.800000
       215.81250      -999.00000      -999.00000      -999.00000
       215.82292      -1.3280000      0.38890873      -30.900000
       215.83333      -999.00000      -999.00000      -999.00000
       215.84375      -2.2280000      0.53033009       6.4000000
       215.85417      -1.9030000      0.86746758      -6.8000000
       215.86458      -2.3696667      0.76539750      -6.0000000
       215.87500      -2.0280000      0.38890873       9.0666667
       215.88542      -999.00000      -999.00000      -999.00000
       215.89583      -2.8280000      0.45961941      -61.500000
       215.90625      -999.00000      -999.00000      -999.00000
       215.91667      -4.5905000      0.70044629      -56.200000
       215.92708      -5.0280000       1.0253048      -51.000000
       215.93750      -5.6530000      0.77781746      -49.200000
       215.94792      -6.0530000       1.6970563      -103.20000
       215.95833      -7.8030000      0.14142136      -120.00000
       215.96875      -999.00000      -999.00000      -999.00000
       215.97917      -8.3030000       0.0000000      -17.600000
       215.98958      -8.4530000      0.91923882      -24.000000
       216.00000      -8.8030000       1.1313708      -36.000000
       216.01042      -9.2030000       2.2096380      -24.800000
       216.02083      -999.00000      -999.00000      -999.00000
       216.03125      -9.1530000      0.14142136      -26.400000
       216.04167      -9.5780000       1.5202796       36.800000
       216.05208      -8.3863333      0.32145503       28.800000
       216.06250      -8.9780000      0.10606602      -24.800000
       216.07292      -8.9030000      0.15000000      -4.4000000
       216.08333      -9.0696667      0.27537853      -21.600000
       216.09375      -9.3530000     0.050000000      -2.8000000
       216.10417      -9.1280000     0.035355339      0.80000000
       216.11458      -999.00000      -999.00000      -999.00000
       216.12500      -9.9780000      0.53033009       10.400000
       216.13542      -9.6030000       1.1313708       10.000000
       216.14583      -9.7696667      0.68068593       9.6000000
       216.15625      -9.4030000      0.21794495       22.266667
       216.16667      -999.00000      -999.00000      -999.00000
       216.17708      -9.4780000     0.035355339       4.4000000
       216.18750      -999.00000      -999.00000      -999.00000
       216.19792      -9.2196667      0.44814432      -2.8000000
       216.20833      -9.3280000      0.45961941      -25.600000
       216.21875      -9.7530000      0.41432676      -28.800000
       216.22917      -9.9280000      0.74246212      -7.8000000
       216.23958      -9.9155000      0.72269749      -11.800000
       216.25000      -999.00000      -999.00000      -999.00000
       216.26042      -10.703000     0.070710678      -14.100000
       216.27083      -999.00000      -999.00000      -999.00000
       216.28125      -10.503000      0.14142136       46.400000
       216.29167      -9.8280000      0.60104076       32.400000
       216.30208      -9.8280000      0.30686588       3.6000000
       216.31250      -999.00000      -999.00000      -999.00000
       216.32292      -9.6030000       0.0000000      -9.6000000
       216.33333      -999.00000      -999.00000      -999.00000
       216.34375      -10.228000      0.24748737      -60.666667
       216.35417      -11.019667      0.62516664      -15.600000
       216.36458      -10.553000      0.78581168      -20.000000
       216.37500      -11.436333      0.81445278      -30.400000
       216.38542      -11.186333      0.74218147      -38.000000
       216.39583      -12.228000      0.17677670      -59.066667
       216.40625      -999.00000      -999.00000      -999.00000
       216.41667      -11.753000     0.070710678       23.400000
       216.42708      -999.00000      -999.00000      -999.00000
       216.43750      -11.253000      0.47958315       22.400000
       216.44792      -11.028000      0.45961941       9.6000000
       216.45833      -11.053000     0.070710678       18.800000
       216.46875      -999.00000      -999.00000      -999.00000
       216.47917      -9.7780000       1.3081475       105.20000
       216.48958      -8.4530000      0.49497475       112.40000
       216.50000      -7.4363333      0.79739158       131.20000
       216.51042      -5.7196667      0.60277138       163.20000
       216.52083      -4.0363333      0.40414519       133.60000
