#      
#    UT day (days)    tau225         rms tau225       d tau225/dt (1/day)
       139.67708      0.17815000      0.13159257       3.0608000
       139.68750      -999.00000      -999.00000      -999.00000
       139.69792      0.11665000     0.017041273      0.23880000
       139.70833      -999.00000      -999.00000      -999.00000
       139.71875      0.18810000     0.071134942       1.3920000
       139.72917      -999.00000      -999.00000      -999.00000
       139.73958      0.17465000     0.060740473     -0.38400000
       139.75000      -999.00000      -999.00000      -999.00000
       139.76042      0.17210000     0.061235447     -0.29344762
       139.77083      -999.00000      -999.00000      -999.00000
       139.78125      -999.00000      -999.00000      -999.00000
       139.79167      -999.00000      -999.00000      -999.00000
       139.80208      -999.00000      -999.00000      -999.00000
       139.81250      -999.00000      -999.00000      -999.00000
       139.82292      -999.00000      -999.00000      -999.00000
       139.83333      0.10705000     0.043769910       2.8742857
       139.84375      -999.00000      -999.00000      -999.00000
       139.85417      0.18935000     0.071912760       4.7664000
       139.86458      -999.00000      -999.00000      -999.00000
       139.87500      0.30565000      0.22691057       8.6544000
       139.88542      -999.00000      -999.00000      -999.00000
       139.89583      0.54995000      0.46619550      -1.0656000
       139.90625      -999.00000      -999.00000      -999.00000
       139.91667      0.26125000      0.10995510      -4.6192000
       139.92708      0.26125000      0.10995510       0.0000000
       139.93750      0.26125000      0.10995510       0.0000000
       139.94792      0.26125000      0.10995510       0.0000000
       139.95833      0.26125000      0.10995510     -0.97440000
       139.96875      0.24095000      0.11900607     -0.99520000
       139.97917      -999.00000      -999.00000      -999.00000
       139.98958      0.25995000     0.025809398      -9.0592000
       140.00000      0.11365000     0.016475588      -9.2736000
       140.01042      -999.00000      -999.00000      -999.00000
       140.02083      0.11925000    0.0037476659     -0.13920000
       140.03125      -999.00000      -999.00000      -999.00000
       140.04167      0.10785000     0.013788582     -0.15600000
       140.05208      -999.00000      -999.00000      -999.00000
       140.06250      0.11275000    0.0091216775     0.078400000
       140.07292      0.11275000    0.0091216775       0.0000000
       140.08333      0.11275000    0.0091216775       0.0000000
       140.09375      0.11275000    0.0091216775       0.0000000
       140.10417      0.11275000    0.0091216775     -0.10800000
       140.11458      0.11050000    0.0018384776     -0.25440000
       140.12500      -999.00000      -999.00000      -999.00000
       140.13542      0.10360000     0.028001429     -0.11160000
       140.14583      -999.00000      -999.00000      -999.00000
       140.15625      0.10585000     0.016758431     -0.16440000
       140.16667      -999.00000      -999.00000      -999.00000
       140.17708     0.096750000    0.0051618795     -0.44880000
       140.18750      -999.00000      -999.00000      -999.00000
       140.19792     0.087150000    0.0010606602     -0.35916190
       140.20833      -999.00000      -999.00000      -999.00000
       140.21875      -999.00000      -999.00000      -999.00000
       140.22917      -999.00000      -999.00000      -999.00000
       140.23958      -999.00000      -999.00000      -999.00000
       140.25000      -999.00000      -999.00000      -999.00000
       140.26042      -999.00000      -999.00000      -999.00000
       140.27083     0.086900000    0.0046669048     -0.31436190
       140.28125      -999.00000      -999.00000      -999.00000
       140.29167     0.078500000    0.0036769553     -0.14760000
       140.30208      -999.00000      -999.00000      -999.00000
       140.31250     0.080750000    0.0021920310      0.20760000
       140.32292      -999.00000      -999.00000      -999.00000
       140.33333     0.087150000   0.00021213203      0.15480000
       140.34375      -999.00000      -999.00000      -999.00000
       140.35417     0.087200000    0.0028284271   0.00080000000
       140.36458     0.087200000    0.0028284271       0.0000000
       140.37500     0.087200000    0.0028284271       0.0000000
       140.38542     0.087200000    0.0028284271       0.0000000
       140.39583     0.087200000    0.0028284271     -0.75360000
       140.40625     0.071500000    0.0038183766     -0.90560000
       140.41667      -999.00000      -999.00000      -999.00000
       140.42708     0.077700000    0.0024041631      0.25440000
       140.43750      -999.00000      -999.00000      -999.00000
       140.44792     0.082100000    0.0032526912      0.19680000
       140.45833      -999.00000      -999.00000      -999.00000
       140.46875     0.085900000   0.00098994949    -0.080400000
       140.47917      -999.00000      -999.00000      -999.00000
       140.48958     0.078750000   0.00063639610     -0.29283810
       140.50000      -999.00000      -999.00000      -999.00000
       140.51042      -999.00000      -999.00000      -999.00000
       140.52083      -999.00000      -999.00000      -999.00000
       140.53125      -999.00000      -999.00000      -999.00000
       140.54167      -999.00000      -999.00000      -999.00000
       140.55208      -999.00000      -999.00000      -999.00000
       140.56250     0.070250000   0.00049497475     -0.14163810
       140.57292      -999.00000      -999.00000      -999.00000
       140.58333     0.067150000    0.0017677670     -0.40920000
       140.59375      -999.00000      -999.00000      -999.00000
       140.60417     0.053200000    0.0012727922       1.1688000
       140.61458      -999.00000      -999.00000      -999.00000
       140.62500      0.11585000     0.066114484     0.074400000
       140.63542      -999.00000      -999.00000      -999.00000
       140.64583     0.056300000    0.0079195959     -0.95280000
       140.65625     0.056300000    0.0079195959       0.0000000
       140.66667     0.056300000    0.0079195959       0.0000000
       140.67708     0.056300000    0.0079195959       0.0000000
       140.68750     0.056300000    0.0079195959     -0.29280000
       140.69792     0.050200000   0.00084852814     -0.16320000
       140.70833      -999.00000      -999.00000      -999.00000
       140.71875     0.064400000    0.0096166522      0.45000000
       140.72917      -999.00000      -999.00000      -999.00000
       140.73958     0.068950000    0.0085559921      0.23400000
       140.75000      -999.00000      -999.00000      -999.00000
       140.76042     0.074150000    0.0055861436     0.097200000
       140.77083      -999.00000      -999.00000      -999.00000
       140.78125     0.073000000    0.0016970563    -0.015809524
       140.79167      -999.00000      -999.00000      -999.00000
       140.80208      -999.00000      -999.00000      -999.00000
       140.81250      -999.00000      -999.00000      -999.00000
       140.82292      -999.00000      -999.00000      -999.00000
       140.83333      -999.00000      -999.00000      -999.00000
       140.84375      -999.00000      -999.00000      -999.00000
       140.85417     0.081900000    0.0014142136     -0.36860952
       140.86458      -999.00000      -999.00000      -999.00000
       140.87500     0.071300000    0.0016970563     -0.24360000
       140.88542      -999.00000      -999.00000      -999.00000
       140.89583     0.071750000    0.0034648232      0.21360000
       140.90625      -999.00000      -999.00000      -999.00000
       140.91667     0.080200000    0.0060811183    -0.062400000
       140.92708      -999.00000      -999.00000      -999.00000
       140.93750     0.069150000   0.00049497475     -0.17680000
       140.94792     0.069150000   0.00049497475       0.0000000
       140.95833     0.069150000   0.00049497475  -4.4408921e-16
       140.96875     0.069150000   0.00049497475   4.4408921e-16
       140.97917     0.069150000   0.00049497475    -0.036000000
       140.98958     0.068400000    0.0014142136     -0.26240000
       141.00000      -999.00000      -999.00000      -999.00000
       141.01042      -999.00000      -999.00000      -999.00000
       141.02083     0.042350000   7.0710678e-05     -0.52208000
       141.03125      -999.00000      -999.00000      -999.00000
       141.04167     0.035800000    0.0029698485     -0.12720000
       141.05208      -999.00000      -999.00000      -999.00000
       141.06250     0.037050000    0.0021920310   -0.0024000000
       141.07292     0.036700000    0.0019798990    -0.039428571
       141.08333      -999.00000      -999.00000      -999.00000
       141.09375      -999.00000      -999.00000      -999.00000
       141.10417      -999.00000      -999.00000      -999.00000
       141.11458      -999.00000      -999.00000      -999.00000
       141.12500      -999.00000      -999.00000      -999.00000
       141.13542      -999.00000      -999.00000      -999.00000
       141.14583     0.030850000   0.00063639610    -0.099961905
       141.15625      -999.00000      -999.00000      -999.00000
       141.16667     0.028650000   0.00049497475    -0.032400000
       141.17708      -999.00000      -999.00000      -999.00000
       141.18750     0.029500000   0.00042426407    -0.025200000
       141.19792      -999.00000      -999.00000      -999.00000
       141.20833     0.027600000   0.00070710678    -0.042000000
       141.21875      -999.00000      -999.00000      -999.00000
       141.22917     0.027750000   0.00049497475    0.0024000000
       141.23958     0.027750000   0.00049497475       0.0000000
       141.25000     0.027750000   0.00049497475       0.0000000
       141.26042     0.027750000   0.00049497475       0.0000000
       141.27083     0.027750000   0.00049497475    -0.096000000
       141.28125     0.025750000   0.00035355339     -0.13440000
       141.29167      -999.00000      -999.00000      -999.00000
       141.30208     0.025350000    0.0010606602    -0.090000000
       141.31250      -999.00000      -999.00000      -999.00000
       141.32292     0.022000000    0.0038183766   -0.0084000000
       141.33333      -999.00000      -999.00000      -999.00000
       141.34375     0.025000000       0.0000000     0.054000000
       141.35417      -999.00000      -999.00000      -999.00000
       141.36458     0.024250000   0.00063639610    -0.029980952
       141.37500      -999.00000      -999.00000      -999.00000
       141.38542      -999.00000      -999.00000      -999.00000
       141.39583      -999.00000      -999.00000      -999.00000
       141.40625      -999.00000      -999.00000      -999.00000
       141.41667      -999.00000      -999.00000      -999.00000
       141.42708      -999.00000      -999.00000      -999.00000
       141.43750     0.023600000   0.00028284271  -0.00011428571
       141.44792      -999.00000      -999.00000      -999.00000
       141.45833     0.023650000   7.0710678e-05     0.022800000
       141.46875      -999.00000      -999.00000      -999.00000
       141.47917     0.024550000   0.00063639610     0.049200000
       141.48958      -999.00000      -999.00000      -999.00000
       141.50000     0.025700000   0.00028284271   -0.0036000000
       141.51042      -999.00000      -999.00000      -999.00000
       141.52083     0.024400000   0.00056568542    -0.020800000
       141.53125     0.024400000   0.00056568542   2.2204460e-16
       141.54167     0.024400000   0.00056568542       0.0000000
       141.55208     0.024400000   0.00056568542  -2.2204460e-16
       141.56250     0.024400000   0.00056568542     0.079200000
       141.57292     0.026050000   0.00049497475      0.13040000
       141.58333      -999.00000      -999.00000      -999.00000
       141.59375     0.027600000    0.0011313708     0.094800000
       141.60417      -999.00000      -999.00000      -999.00000
       141.61458     0.030000000   0.00014142136      0.17640000
       141.62500      -999.00000      -999.00000      -999.00000
       141.63542     0.034950000    0.0088388348     0.040800000
       141.64583      -999.00000      -999.00000      -999.00000
       141.65625     0.031700000    0.0014142136     -0.10807619
       141.66667      -999.00000      -999.00000      -999.00000
       141.67708      -999.00000      -999.00000      -999.00000
       141.68750      -999.00000      -999.00000      -999.00000
       141.69792      -999.00000      -999.00000      -999.00000
       141.70833      -999.00000      -999.00000      -999.00000
       141.71875      -999.00000      -999.00000      -999.00000
       141.72917     0.036050000   0.00021213203     0.061790476
       141.73958      -999.00000      -999.00000      -999.00000
       141.75000     0.037350000    0.0010606602     0.046800000
       141.76042      -999.00000      -999.00000      -999.00000
       141.77083     0.038000000   0.00084852814    -0.028800000
       141.78125      -999.00000      -999.00000      -999.00000
       141.79167     0.036150000    0.0010606602    -0.079200000
       141.80208      -999.00000      -999.00000      -999.00000
       141.81250     0.034700000   0.00098994949    -0.023200000
       141.82292     0.034700000   0.00098994949       0.0000000
       141.83333     0.034700000   0.00098994949       0.0000000
       141.84375     0.034700000   0.00098994949       0.0000000
       141.85417     0.034700000   0.00098994949      0.18960000
       141.86458     0.038650000   0.00091923882      0.41600000
       141.87500      -999.00000      -999.00000      -999.00000
       141.88542     0.048850000    0.0019091883      0.16920000
       141.89583      -999.00000      -999.00000      -999.00000
       141.90625     0.045700000    0.0015556349    -0.082800000
       141.91667      -999.00000      -999.00000      -999.00000
       141.92708     0.045400000    0.0039597980      0.10800000
       141.93750      -999.00000      -999.00000      -999.00000
       141.94792     0.050200000    0.0018384776      0.16944762
       141.95833      -999.00000      -999.00000      -999.00000
       141.96875      -999.00000      -999.00000      -999.00000
       141.97917      -999.00000      -999.00000      -999.00000
       141.98958      -999.00000      -999.00000      -999.00000
       142.00000      -999.00000      -999.00000      -999.00000
       142.01042      -999.00000      -999.00000      -999.00000
       142.02083     0.047000000   0.00014142136     -0.10868571
       142.03125      -999.00000      -999.00000      -999.00000
       142.04167     0.044350000   0.00035355339     -0.10524000
       142.05208      -999.00000      -999.00000      -999.00000
       142.06250      -999.00000      -999.00000      -999.00000
       142.07292      -999.00000      -999.00000      -999.00000
       142.08333      -999.00000      -999.00000      -999.00000
       142.09375      -999.00000      -999.00000      -999.00000
       142.10417      -999.00000      -999.00000      -999.00000
       142.11458      -999.00000      -999.00000      -999.00000
       142.12500     0.042900000    0.0031112698     -0.11868000
       142.13542      -999.00000      -999.00000      -999.00000
       142.14583     0.039900000   0.00028284271     -0.11400000
       142.15625      -999.00000      -999.00000      -999.00000
       142.16667     0.038150000    0.0026162951     -0.14760000
       142.17708      -999.00000      -999.00000      -999.00000
       142.18750     0.033750000    0.0012020815    -0.098400000
       142.19792      -999.00000      -999.00000      -999.00000
       142.20833     0.034050000   0.00035355339    0.0048000000
       142.21875     0.034050000   0.00035355339       0.0000000
       142.22917     0.034050000   0.00035355339       0.0000000
       142.23958     0.034050000   0.00035355339       0.0000000
       142.25000     0.034050000   0.00035355339      0.17760000
       142.26042     0.037750000   0.00049497475      0.26240000
       142.27083      -999.00000      -999.00000      -999.00000
       142.28125     0.039350000   0.00063639610      0.22560000
       142.29167      -999.00000      -999.00000      -999.00000
       142.30208     0.047150000    0.0060104076     0.068400000
       142.31250      -999.00000      -999.00000      -999.00000
       142.32292     0.042200000   0.00042426407     -0.11280000
       142.33333      -999.00000      -999.00000      -999.00000
       142.34375     0.042450000   0.00049497475     0.012228571
       142.35417      -999.00000      -999.00000      -999.00000
       142.36458      -999.00000      -999.00000      -999.00000
       142.37500      -999.00000      -999.00000      -999.00000
       142.38542      -999.00000      -999.00000      -999.00000
       142.39583      -999.00000      -999.00000      -999.00000
       142.40625      -999.00000      -999.00000      -999.00000
       142.41667     0.043400000    0.0045254834    0.0028952381
       142.42708      -999.00000      -999.00000      -999.00000
       142.43750     0.043400000    0.0032526912     0.039600000
       142.44792      -999.00000      -999.00000      -999.00000
       142.45833     0.045050000    0.0012020815     0.088800000
       142.46875      -999.00000      -999.00000      -999.00000
       142.47917     0.047100000       0.0000000     0.063600000
       142.48958      -999.00000      -999.00000      -999.00000
       142.50000     0.047700000    0.0046669048    0.0096000000
       142.51042     0.047700000    0.0046669048       0.0000000
       142.52083     0.047700000    0.0046669048       0.0000000
       142.53125     0.047700000    0.0046669048       0.0000000
       142.54167     0.047700000    0.0046669048      0.42240000
       142.55208     0.056500000   0.00028284271      0.47680000
       142.56250      -999.00000      -999.00000      -999.00000
       142.57292     0.051100000    0.0014142136    -0.030000000
       142.58333      -999.00000      -999.00000      -999.00000
       142.59375     0.055250000   0.00035355339    -0.026400000
       142.60417      -999.00000      -999.00000      -999.00000
       142.61458     0.050000000    0.0046669048      0.26400000
       142.62500      -999.00000      -999.00000      -999.00000
       142.63542     0.066250000    0.0019091883      0.65024762
       142.64583      -999.00000      -999.00000      -999.00000
       142.65625      -999.00000      -999.00000      -999.00000
       142.66667      -999.00000      -999.00000      -999.00000
       142.67708      -999.00000      -999.00000      -999.00000
       142.68750      -999.00000      -999.00000      -999.00000
       142.69792      -999.00000      -999.00000      -999.00000
       142.70833     0.080550000   7.0710678e-05      0.19851429
       142.71875      -999.00000      -999.00000      -999.00000
       142.72917     0.084700000    0.0026870058      0.44040000
       142.73958      -999.00000      -999.00000      -999.00000
       142.75000     0.098900000    0.0055154329      0.50760000
       142.76042      -999.00000      -999.00000      -999.00000
       142.77083      0.10585000    0.0078488853      0.78240000
       142.78125      -999.00000      -999.00000      -999.00000
       142.79167      0.13150000     0.021920310      0.41040000
       142.80208      0.13150000     0.021920310       0.0000000
       142.81250      0.13150000     0.021920310       0.0000000
       142.82292      0.13150000     0.021920310       0.0000000
       142.83333      0.13150000     0.021920310      -1.7376000
       142.84375     0.095300000    0.0014142136      -2.5080000
       142.85417      -999.00000      -999.00000      -999.00000
       142.86458     0.083350000    0.0016263456    -0.052800000
       142.87500      -999.00000      -999.00000      -999.00000
       142.88542     0.093100000    0.0076367532      0.28560000
       142.89583      -999.00000      -999.00000      -999.00000
       142.90625     0.095250000    0.0065760931     0.044400000
       142.91667      -999.00000      -999.00000      -999.00000
       142.92708     0.094950000    0.0030405592     0.016380952
       142.93750      -999.00000      -999.00000      -999.00000
       142.94792      -999.00000      -999.00000      -999.00000
       142.95833      -999.00000      -999.00000      -999.00000
       142.96875      -999.00000      -999.00000      -999.00000
       142.97917      -999.00000      -999.00000      -999.00000
       142.98958      -999.00000      -999.00000      -999.00000
       143.00000      0.10400000    0.0024041631    -0.071352381
       143.01042      -999.00000      -999.00000      -999.00000
       143.02083      0.10135000    0.0031819805     -0.21600000
       143.03125      -999.00000      -999.00000      -999.00000
       143.04167     0.095000000   0.00070710678     -0.40560000
       143.05208      -999.00000      -999.00000      -999.00000
       143.06250     0.084450000     0.013930004     -0.74480000
       143.07292     0.075450000    0.0071417785     -0.78034286
       143.08333      -999.00000      -999.00000      -999.00000
       143.09375      -999.00000      -999.00000      -999.00000
       143.10417      -999.00000      -999.00000      -999.00000
       143.11458      -999.00000      -999.00000      -999.00000
       143.12500      -999.00000      -999.00000      -999.00000
       143.13542      -999.00000      -999.00000      -999.00000
       143.14583     0.061250000    0.0037476659    -0.080609524
       143.15625      -999.00000      -999.00000      -999.00000
       143.16667     0.060250000    0.0010606602     -0.21840000
       143.17708      -999.00000      -999.00000      -999.00000
       143.18750     0.052150000    0.0047376154     -0.34320000
       143.19792      -999.00000      -999.00000      -999.00000
       143.20833     0.045950000    0.0034648232     -0.20280000
       143.21875      -999.00000      -999.00000      -999.00000
       143.22917     0.043700000   0.00098994949    -0.036000000
       143.23958     0.043700000   0.00098994949       0.0000000
       143.25000     0.043700000   0.00098994949       0.0000000
       143.26042     0.043700000   0.00098994949       0.0000000
       143.27083     0.043700000   0.00098994949     0.050400000
       143.28125     0.044750000    0.0013435029  -0.00080000000
       143.29167      -999.00000      -999.00000      -999.00000
       143.30208     0.040500000    0.0012727922     -0.15240000
       143.31250      -999.00000      -999.00000      -999.00000
       143.32292     0.038400000       0.0000000    -0.072000000
       143.33333      -999.00000      -999.00000      -999.00000
       143.34375     0.037500000    0.0022627417     0.054000000
       143.35417      -999.00000      -999.00000      -999.00000
       143.36458     0.040650000   0.00021213203     0.096876190
       143.37500      -999.00000      -999.00000      -999.00000
       143.38542      -999.00000      -999.00000      -999.00000
       143.39583      -999.00000      -999.00000      -999.00000
       143.40625      -999.00000      -999.00000      -999.00000
       143.41667      -999.00000      -999.00000      -999.00000
       143.42708      -999.00000      -999.00000      -999.00000
       143.43750     0.033850000   0.00035355339     -0.12525714
       143.44792      -999.00000      -999.00000      -999.00000
       143.45833     0.031050000   0.00077781746    -0.069600000
       143.46875      -999.00000      -999.00000      -999.00000
       143.47917     0.030950000    0.0012020815     0.068400000
       143.48958      -999.00000      -999.00000      -999.00000
       143.50000     0.033900000    0.0015556349     0.058800000
       143.51042      -999.00000      -999.00000      -999.00000
       143.52083     0.033400000    0.0016970563   -0.0080000000
       143.53125     0.033400000    0.0016970563       0.0000000
       143.54167     0.033400000    0.0016970563       0.0000000
       143.55208     0.033400000    0.0016970563       0.0000000
       143.56250     0.033400000    0.0016970563    -0.032800000
       143.57292      -999.00000      -999.00000      -999.00000
       143.58333     0.031350000   0.00021213203    -0.081600000
       143.59375      -999.00000      -999.00000      -999.00000
       143.60417     0.030000000   0.00098994949    -0.063600000
       143.61458      -999.00000      -999.00000      -999.00000
       143.62500     0.028700000    0.0019798990      0.11280000
       143.63542      -999.00000      -999.00000      -999.00000
       143.64583     0.034700000     0.010748023     -0.21840000
       143.65625      -999.00000      -999.00000      -999.00000
       143.66667     0.019600000     0.018101934     -0.24160000
       143.67708     0.019600000     0.018101934  -1.1102230e-16
       143.68750     0.019600000     0.018101934   1.1102230e-16
       143.69792     0.019600000     0.018101934       0.0000000
       143.70833     0.019600000     0.018101934       1.0512000
       143.71875     0.041500000    0.0059396970       1.3480000
       143.72917      -999.00000      -999.00000      -999.00000
       143.73958     0.038150000    0.0012020815     0.080400000
       143.75000      -999.00000      -999.00000      -999.00000
       143.76042     0.044850000    0.0014849242      0.22680000
       143.77083      -999.00000      -999.00000      -999.00000
       143.78125     0.047600000    0.0038183766      0.18480000
       143.79167      -999.00000      -999.00000      -999.00000
       143.80208     0.052550000    0.0033234019      0.24605714
       143.81250      -999.00000      -999.00000      -999.00000
       143.82292      -999.00000      -999.00000      -999.00000
       143.83333      -999.00000      -999.00000      -999.00000
       143.84375      -999.00000      -999.00000      -999.00000
       143.85417      -999.00000      -999.00000      -999.00000
       143.86458      -999.00000      -999.00000      -999.00000
       143.87500     0.072650000    0.0031819805      0.29645714
       143.88542      -999.00000      -999.00000      -999.00000
       143.89583     0.078950000    0.0041719300      0.16920000
       143.90625      -999.00000      -999.00000      -999.00000
       143.91667     0.079700000    0.0019798990     0.099600000
       143.92708      -999.00000      -999.00000      -999.00000
       143.93750     0.083100000    0.0043840620      0.12120000
       143.94792      -999.00000      -999.00000      -999.00000
       143.95833     0.084750000   7.0710678e-05     0.026400000
       143.96875     0.084750000   7.0710678e-05       0.0000000
       143.97917     0.084750000   7.0710678e-05       0.0000000
       143.98958     0.084750000   7.0710678e-05       0.0000000
       144.00000     0.084750000   7.0710678e-05     0.095200000
       144.01042      -999.00000      -999.00000      -999.00000
       144.02083     0.090700000    0.0016970563     0.098400000
       144.03125      -999.00000      -999.00000      -999.00000
       144.04167     0.088850000    0.0017677670     -0.14032000
       144.05208      -999.00000      -999.00000      -999.00000
       144.06250      -999.00000      -999.00000      -999.00000
       144.07292     0.082050000    0.0024748737     -0.22384000
       144.08333      -999.00000      -999.00000      -999.00000
       144.09375     0.077300000    0.0041012193     -0.20567619
       144.10417      -999.00000      -999.00000      -999.00000
       144.11458      -999.00000      -999.00000      -999.00000
       144.12500      -999.00000      -999.00000      -999.00000
       144.13542      -999.00000      -999.00000      -999.00000
       144.14583      -999.00000      -999.00000      -999.00000
       144.15625      -999.00000      -999.00000      -999.00000
       144.16667     0.068000000   0.00014142136    -0.048876190
       144.17708      -999.00000      -999.00000      -999.00000
       144.18750     0.067450000    0.0026162951      0.11760000
       144.19792      -999.00000      -999.00000      -999.00000
       144.20833     0.072900000   0.00056568542     0.022800000
       144.21875      -999.00000      -999.00000      -999.00000
       144.22917     0.068400000   0.00028284271     -0.19560000
       144.23958      -999.00000      -999.00000      -999.00000
       144.25000     0.064750000    0.0028991378    -0.058400000
       144.26042     0.064750000    0.0028991378       0.0000000
       144.27083     0.064750000    0.0028991378       0.0000000
       144.28125     0.064750000    0.0028991378       0.0000000
       144.29167     0.064750000    0.0028991378     -0.28560000
       144.30208     0.058800000   0.00042426407     -0.41360000
       144.31250      -999.00000      -999.00000      -999.00000
       144.32292     0.056750000    0.0024748737     -0.13080000
       144.33333      -999.00000      -999.00000      -999.00000
       144.34375     0.053350000   0.00049497475    -0.051600000
       144.35417      -999.00000      -999.00000      -999.00000
       144.36458     0.054600000    0.0012727922    -0.019200000
       144.37500      -999.00000      -999.00000      -999.00000
       144.38542     0.052550000    0.0014849242    -0.070590476
       144.39583      -999.00000      -999.00000      -999.00000
       144.40625      -999.00000      -999.00000      -999.00000
       144.41667      -999.00000      -999.00000      -999.00000
       144.42708      -999.00000      -999.00000      -999.00000
       144.43750      -999.00000      -999.00000      -999.00000
       144.44792      -999.00000      -999.00000      -999.00000
       144.45833     0.054500000   0.00042426407      0.13847619
       144.46875      -999.00000      -999.00000      -999.00000
       144.47917     0.058050000   0.00049497475      0.17040000
       144.48958      -999.00000      -999.00000      -999.00000
       144.50000     0.061600000   0.00098994949      0.16560000
       144.51042      -999.00000      -999.00000      -999.00000
       144.52083     0.064950000    0.0023334524     0.088800000
       144.53125      -999.00000      -999.00000      -999.00000
       144.54167     0.065300000    0.0029698485    0.0056000000
       144.55208     0.065300000    0.0029698485   4.4408921e-16
       144.56250     0.065300000    0.0029698485  -4.4408921e-16
       144.57292     0.065300000    0.0029698485       0.0000000
       144.58333     0.065300000    0.0029698485     -0.24720000
       144.59375     0.060150000   7.0710678e-05     -0.35760000
       144.60417      -999.00000      -999.00000      -999.00000
       144.61458     0.058400000   0.00070710678    -0.091200000
       144.62500      -999.00000      -999.00000      -999.00000
       144.63542     0.056350000    0.0026162951    -0.044400000
       144.64583      -999.00000      -999.00000      -999.00000
       144.65625     0.056550000    0.0017677670      0.12000000
       144.66667      -999.00000      -999.00000      -999.00000
       144.67708     0.061350000    0.0019091883      0.18026667
       144.68750      -999.00000      -999.00000      -999.00000
       144.69792      -999.00000      -999.00000      -999.00000
       144.70833      -999.00000      -999.00000      -999.00000
       144.71875      -999.00000      -999.00000      -999.00000
       144.72917      -999.00000      -999.00000      -999.00000
       144.73958      -999.00000      -999.00000      -999.00000
       144.75000     0.061700000    0.0025455844     0.040266667
       144.76042      -999.00000      -999.00000      -999.00000
       144.77083     0.062750000   0.00091923882      0.13440000
       144.78125      -999.00000      -999.00000      -999.00000
       144.79167     0.067300000    0.0011313708      0.15480000
       144.80208      -999.00000      -999.00000      -999.00000
       144.81250     0.069200000    0.0024041631      0.18240000
       144.82292      -999.00000      -999.00000      -999.00000
       144.83333     0.074900000   0.00084852814     0.091200000
       144.84375     0.074900000   0.00084852814  -4.4408921e-16
       144.85417     0.074900000   0.00084852814       0.0000000
       144.86458     0.074900000   0.00084852814   4.4408921e-16
       144.87500     0.074900000   0.00084852814      0.61200000
       144.88542     0.087650000    0.0041719300      0.80560000
       144.89583      -999.00000      -999.00000      -999.00000
       144.90625     0.087000000   0.00056568542     -0.15120000
       144.91667      -999.00000      -999.00000      -999.00000
       144.92708     0.081350000    0.0053033009    -0.099600000
       144.93750      -999.00000      -999.00000      -999.00000
       144.94792     0.082850000   0.00063639610      0.10200000
       144.95833      -999.00000      -999.00000      -999.00000
       144.96875     0.085600000   0.00042426407     0.065211429
       144.97917      -999.00000      -999.00000      -999.00000
       144.98958      -999.00000      -999.00000      -999.00000
       145.00000      -999.00000      -999.00000      -999.00000
       145.01042      -999.00000      -999.00000      -999.00000
       145.02083     0.080300000   0.00056568542     -0.16793143
       145.03125      -999.00000      -999.00000      -999.00000
       145.04167     0.076250000    0.0045961941      0.27840000
       145.05208      -999.00000      -999.00000      -999.00000
       145.06250     0.091900000     0.026587215      -1.1992000
       145.07292     0.069250000    0.0016263456      -1.4168000
       145.08333      -999.00000      -999.00000      -999.00000
       145.09375     0.071300000    0.0035355339      0.14040000
       145.10417      -999.00000      -999.00000      -999.00000
       145.11458     0.075100000   0.00070710678      0.16320000
       145.12500      -999.00000      -999.00000      -999.00000
       145.13542      -999.00000      -999.00000      -999.00000
       145.14583      -999.00000      -999.00000      -999.00000
       145.15625      -999.00000      -999.00000      -999.00000
       145.16667      -999.00000      -999.00000      -999.00000
       145.17708      -999.00000      -999.00000      -999.00000
       145.18750     0.082100000   0.00098994949     0.054933333
       145.19792      -999.00000      -999.00000      -999.00000
       145.20833     0.083000000   0.00028284271     0.098400000
       145.21875      -999.00000      -999.00000      -999.00000
       145.22917     0.086200000    0.0019798990      0.16080000
       145.23958      -999.00000      -999.00000      -999.00000
       145.25000     0.089700000    0.0038183766     0.092400000
       145.26042      -999.00000      -999.00000      -999.00000
       145.27083     0.090050000    0.0038890873    0.0056000000
       145.28125     0.090050000    0.0038890873       0.0000000
       145.29167     0.090050000    0.0038890873       0.0000000
       145.30208     0.090050000    0.0038890873       0.0000000
       145.31250     0.090050000    0.0038890873      0.34800000
       145.32292     0.097300000    0.0018384776      0.44000000
       145.33333      -999.00000      -999.00000      -999.00000
       145.34375     0.095800000   0.00098994949     -0.11520000
       145.35417      -999.00000      -999.00000      -999.00000
       145.36458     0.092500000   0.00014142136     -0.11280000
       145.37500      -999.00000      -999.00000      -999.00000
       145.38542     0.091100000    0.0014142136      0.16440000
       145.39583      -999.00000      -999.00000      -999.00000
       145.40625     0.099350000    0.0044547727      0.34213333
       145.41667      -999.00000      -999.00000      -999.00000
       145.42708      -999.00000      -999.00000      -999.00000
       145.43750      -999.00000      -999.00000      -999.00000
       145.44792      -999.00000      -999.00000      -999.00000
       145.45833      -999.00000      -999.00000      -999.00000
       145.46875      -999.00000      -999.00000      -999.00000
       145.47917      0.11055000    0.0047376154     -0.35973333
       145.48958      -999.00000      -999.00000      -999.00000
       145.50000      0.10000000    0.0049497475     -0.34920000
       145.51042      -999.00000      -999.00000      -999.00000
       145.52083     0.096000000    0.0031112698     -0.24720000
       145.53125      -999.00000      -999.00000      -999.00000
       145.54167     0.089700000   0.00098994949    -0.064800000
