#
#    UT day (days)    tau225         rms tau225       d tau225/dt (1/day)
       132.09375     0.061077778     0.026092325      0.67200000
       132.10417     0.055350000     0.030704576      0.49973333
       132.11458     0.071488889     0.032946071    -0.081257143
       132.12500     0.053657143     0.036102671       2.9923048
       132.13542      0.13382857      0.14982867     -0.46674286
       132.14583     0.043933333     0.011161123      -4.2781714
       132.15625     0.044700000     0.014369992      0.50034286
       132.16667     0.054357143     0.018753298      0.98784000
       132.17708     0.065280000     0.029535860      0.31885714
       132.18750     0.061000000     0.023247043      -1.0254400
       132.19792     0.043916667    0.0094096582      -1.0432000
       132.20833     0.039266667    0.0054135632     -0.35394286
       132.21875     0.036542857    0.0084646042      0.17920000
       132.22917     0.043000000     0.018333685     0.082542857
       132.23958     0.038262500     0.010300754     -0.13860000
       132.25000     0.040112500     0.010383151     0.099720000
       132.26042     0.040340000    0.0084488461     0.027666667
       132.27083     0.040688889    0.0091624839     0.069120000
       132.28125     0.041780000    0.0071408683      0.54019048
       132.29167     0.051942857     0.026642564     -0.13618286
       132.30208     0.038942857    0.0081475676     -0.42525714
       132.31250     0.043083333    0.0088053204      0.99826286
       132.32292     0.059740000     0.038055000      0.16784000
       132.33333     0.046580000    0.0063907746      0.20036571
       132.34375     0.063914286     0.063333731     -0.27072000
       132.35417     0.040940000    0.0099180643      0.28791429
       132.36458     0.069912500     0.093271821     0.085440000
       132.37500     0.042720000     0.011721433      -1.0273200
       132.38542     0.048510000     0.031948620     0.058240000
       132.39583     0.043933333     0.011725983      0.49765333
       132.40625     0.058877778     0.064309968      0.44160000
       132.41667     0.053133333     0.040777477      -1.0055619
       132.42708     0.037928571     0.012238016       1.8728000
       132.43750     0.092150000      0.13728985      0.17828571
       132.44792     0.041642857     0.016028085      -1.8768000
       132.45833     0.053050000     0.039365505      0.23714286
       132.46875     0.046583333     0.016152822      0.29120000
       132.47917     0.059116667     0.041691986     0.014400000
       132.48958     0.046883333     0.011598520     -0.38840000
       132.50000     0.051025000     0.027934860    -0.032800000
       132.51042     0.046200000     0.013559683       1.7442000
       132.52083     0.087362500      0.12746777     0.050400000
       132.53125     0.047250000     0.012475857       35.113800
       132.54167      0.81890000       2.4485363       1.4904000
       132.55208     0.078300000     0.079154179      -37.208400
       132.56250     0.043725000     0.010690550      -2.0169600
       132.57292     0.036280000     0.013412755     -0.11091429
       132.58333     0.041414286     0.012671152      0.88800000
       132.59375     0.054780000     0.029120989     -0.21348571
       132.60417     0.036966667     0.011497594     -0.32544000
       132.61458     0.048000000     0.018301229   -0.0070400000
       132.62500     0.036820000     0.011614517    -0.074400000
       132.63542     0.046450000     0.012887164      0.29264000
       132.64583     0.042916667     0.015744131      0.10182857
       132.65625     0.048571429     0.014260869      0.35152000
       132.66667     0.050240000     0.013975801       1.1140114
       132.67708     0.071780000     0.070470353      0.13888000
       132.68750     0.053133333     0.011897675     -0.96109714
       132.69792     0.051757143     0.017491127     -0.10528000
       132.70833     0.050940000     0.013942130     -0.26314286
       132.71875     0.046275000     0.019562847       2.5924800
       132.72917      0.10495000      0.13316954    -0.097542857
       132.73958     0.044242857     0.021680164      -1.6640000
       132.75000     0.070283333     0.062799950     0.061142857
       132.76042     0.045516667     0.019416943       1.3640000
       132.77083     0.098700000     0.099204193      0.46800000
       132.78125     0.055266667     0.021861077      -1.2733714
       132.79167     0.072171429     0.029815640      0.51232000
       132.80208     0.065940000     0.024034933     -0.34902857
       132.81250     0.064900000     0.027720853       1.5525943
       132.82292     0.098285714     0.074913560     -0.10933333
       132.83333     0.062622222     0.020517540     -0.17691429
       132.84375     0.094600000     0.059330127     0.055933333
       132.85417     0.063787500     0.026034507       6.8936000
       132.86458      0.23821667      0.41654146     -0.17006667
       132.87500     0.060244444     0.023942489      -7.4571200
       132.88542     0.082860000     0.070210562     -0.21753333
       132.89583     0.055712500     0.021730587     -0.88928000
       132.90625     0.064333333     0.021807644      0.44100000
       132.91667     0.064900000     0.020011597      0.63488000
       132.92708     0.077560000     0.024647170      0.27977143
       132.93750     0.070728571     0.023683167     -0.13088000
       132.94792     0.074833333     0.031886716       11.121600
       132.95833      0.30242857      0.59908896      0.15440000
       132.96875     0.078050000     0.032695216      -11.103086
       132.97917     0.071114286     0.018973089    -0.097714286
       132.98958     0.076014286     0.025615843     -0.50068571
       133.00000     0.060683333     0.027785422     -0.36228571
       133.01042     0.068466667     0.018696488      0.37700000
       133.02083     0.068537500     0.021899768     -0.52400000
       133.03125     0.057550000     0.013749788      0.72780000
       133.04167     0.083700000     0.046029375       2.1880000
       133.05208      0.10313333     0.058849288       3.7880000
       133.06250      0.16261667      0.14782792      0.46262857
       133.07292      0.11277143     0.073116681      -3.4848000
       133.08333     0.090016667     0.055829255      -2.6009143
       133.09375     0.058585714     0.024264475     -0.41840000
       133.10417     0.081300000     0.036071965       23.195352
       133.11458      0.54182222       1.4600510     -0.37740000
       133.12500     0.073437500     0.049610049      -21.849981
       133.13542     0.086614286     0.073452534       1.3416667
       133.14583      0.10138889     0.075519177       43.232314
       133.15625      0.98728750       2.5435407      0.60197333
       133.16667      0.11393000     0.091058236      -44.611400
       133.17708     0.057883333     0.035376117      0.32496000
       133.18750      0.12070000      0.13912735       13.802000
       133.19792      0.34542500      0.57987426       2.3472000
       133.20833      0.16960000      0.24533781      -1.3125600
       133.21875      0.31808000      0.44812274      -2.1912000
       133.22917      0.12395000      0.12149621      -11.503680
       133.23958     0.078420000     0.053212846      -3.6792000
       133.25000     0.047300000     0.018436145     -0.38221714
       133.26042     0.070457143     0.044807695       5.6464000
       133.27083      0.16493333      0.34318094       1.9664571
       133.28125      0.11142500      0.10163532      -4.0162000
       133.29167     0.081262500     0.074958387      -2.1480000
       133.30208     0.066675000     0.036495587     -0.87240000
       133.31250     0.063087500     0.055277803       2.2506000
       133.32292      0.11356250      0.11610707       3.9588000
       133.33333      0.14556250      0.28237655       5.8570000
       133.34375      0.23558333      0.30425847      -3.1758000
       133.35417     0.079400000     0.072589862      -3.8124571
       133.36458      0.15615714      0.15757697       7.7883429
       133.37500      0.24165714      0.48425907      -1.7814095
       133.38542      0.11904444      0.18035604      -8.8483429
       133.39583     0.057316667     0.026095625      -2.8755333
       133.40625     0.059137500     0.030708163      0.59508571
       133.41667     0.069714286     0.057423469       2.1702000
       133.42708      0.10435000      0.11129590       7.5557143
       133.43750      0.22712500      0.31026776       1.0692000
       133.44792      0.12662500      0.12237945      -4.5878667
       133.45833      0.13154444      0.17328803      0.88296000
       133.46875      0.14502000      0.23600024      0.37813333
       133.47917      0.13942222      0.21175159      -1.1923200
       133.48958      0.12018000      0.15519331       7.3456000
       133.50000      0.29245556      0.52602983       6.4886400
       133.51042      0.25536000      0.43040240      -8.5706667
       133.52083      0.11390000      0.12760103      -9.3352800
       133.53125     0.060875000     0.036780917      -2.6040000
       133.54167     0.059650000     0.032304843     -0.70920000
       133.55208     0.046100000     0.013609702    -0.070133333
       133.56250     0.058188889     0.030292881       7.5689143
       133.57292      0.20378571      0.26704896       35.208053
       133.58333      0.79169000       2.2298478      0.11862857
       133.59375      0.20625714      0.15462948      -29.323787
       133.60417      0.18077778      0.15751370       5.4896571
       133.61458      0.32062500      0.39972790      -4.5637333
       133.62500     0.085700000     0.093024782      -7.6407429
       133.63542      0.16144286      0.19915185       6.0662400
       133.64583      0.21208000      0.32050776       3.2451429
       133.65625      0.22905000      0.28000510      -2.1117257
       133.66667      0.16808571      0.16834153      -3.7186667
       133.67708      0.15157778      0.21562227      -5.1689143
       133.68750     0.060400000     0.027545308      -4.0309333
       133.69792     0.067600000     0.033401310     -0.12480000
       133.70833     0.057800000     0.015454988       2.7216000
       133.71875      0.12430000      0.10987355       5.5557333
       133.72917      0.17354444      0.22690749     -0.29820000
       133.73958      0.11808750      0.11928138      0.48373333
       133.75000      0.18362222      0.24432629      0.52380000
       133.76042      0.12900000      0.16642904       4.4137333
       133.77083      0.27557500      0.49901430      0.43560000
       133.78125      0.13807500      0.14542896      -6.6238667
       133.79167      0.13757778      0.13073106      0.75864000
       133.80208      0.15388000      0.15943899       10.144339
       133.81250      0.34891818      0.69803483      -3.9312000
       133.82292     0.071980000     0.024395532      -13.232416
       133.83333     0.073242857     0.027246520     -0.10326857
       133.84375     0.069828571     0.024086145     -0.19825714
       133.85417     0.069112500     0.024591197       5.2954286
       133.86458      0.18015000      0.21046785       5.3208000
       133.87500      0.17996250      0.20298469     -0.83653333
       133.88542      0.16272222      0.17329738     -0.18197143
       133.89583      0.17617143      0.31518306     -0.80410667
       133.90625      0.14597000      0.17223813      -1.8980571
       133.91667      0.13662857      0.19052549       4.9474971
       133.92708      0.24904286      0.28072957       12.197349
       133.93750      0.39074000      0.69091974       8.1517714
       133.94792      0.41887143      0.54642992      -7.7326629
       133.95833      0.22964286      0.35655611      -8.0640000
       133.96875      0.25087143      0.48333536      -7.7122286
       133.97917     0.068971429     0.023694494      -8.9067429
       133.98958     0.065314286     0.027253344      0.58217143
       134.00000     0.081100000     0.066976072       19.898743
       134.01042      0.47987143      0.71562571       16.008436
       134.02083      0.41460909      0.82637084      -8.8018286
       134.03125      0.29650000      0.45833205       12.984764
       134.04167      0.68512500      0.90120830       2.7427200
       134.05208      0.35364000      0.67176611      -5.6044000
       134.06250      0.56836667      0.82877389       3.6172800
       134.07292      0.42900000      0.80194288      -2.1736000
       134.08333      0.52308333      0.65359941      -11.209200
       134.09375      0.19547500      0.20007305      -8.6673143
       134.10417      0.34251429      0.39763951      -6.2957143
       134.11458     0.064314286     0.021084546      -13.043246
       134.12500     0.070780000     0.021817126     -0.29528571
       134.13542     0.058162500     0.022854755       1.9893600
       134.14583      0.11222500      0.15263375       8.7234000
       134.15625      0.23990000      0.46955166       4.0831200
       134.16667      0.19729000      0.24264126      -3.0240000
       134.17708      0.17690000      0.22329045      0.66768000
       134.18750      0.21120000      0.25767099      0.30445714
       134.19792      0.18324286      0.16748800      -3.5154000
       134.20833      0.13796250      0.14698223       5.4555429
       134.21875      0.29690000      0.35344867       3.7333200
       134.22917      0.21574000      0.23942428       21.011657
       134.23958      0.73464286       1.3652680       1.1132800
       134.25000      0.23893333      0.20921183      -30.864686
       134.26042     0.091628571     0.069956003      -6.7868800
       134.27083     0.097540000     0.081508116     -0.28510476
       134.28125     0.085688889     0.076962417     -0.88432000
       134.29167     0.079116667     0.056559470       2.4149333
       134.30208      0.13600000      0.12599080       39.926200
       134.31250      0.91091250       2.2299811    -0.057600000
       134.32292      0.13480000      0.11091021      -36.639800
       134.33333      0.14758333      0.16719466     -0.38112000
       134.34375      0.12686000      0.12034325      -2.9758857
       134.35417     0.085585714     0.068052172       4.4556343
       134.36458      0.21968571      0.29493576      0.97988571
       134.37500      0.10600000     0.071125157      -3.4427143
       134.38542      0.14796250      0.15780013     -0.40500000
       134.39583     0.097562500     0.056575612      -3.8468400
       134.40625     0.067820000     0.024374515      -1.3401429
       134.41667     0.069642857     0.031340913     0.038240000
       134.42708     0.068616667     0.039358578      0.45088831
       134.43750     0.079036364     0.062045713       1.8986286
       134.44792      0.10817143      0.12474178       2.8480145
       134.45833      0.13837000      0.15195692      0.15897143
       134.46875      0.11148333      0.10236229      -1.4827200
       134.47917      0.10748000     0.096188482       4.0060571
       134.48958      0.19494286      0.37015499    -0.041706667
       134.50000      0.10661111      0.13657660      -5.7356571
       134.51042     0.075450000     0.055903336     -0.31733333
       134.52083      0.10000000     0.093062038       4.5920000
       134.53125      0.17111667      0.19092922       1.9568000
       134.54167      0.14076667      0.10853376      -3.6305600
       134.55208     0.095480000     0.098345346      -2.6637714
       134.56250     0.085271429     0.062527826       21.941160
       134.57292      0.55258750       1.4103940       20.680305
       134.58333      0.51611111       1.3417595      -21.834000
       134.59375     0.097712500     0.087043822      -21.088733
       134.60417     0.076762500     0.040227032     -0.34513333
       134.61458     0.090522222     0.099157763       5.6095714
       134.62500      0.19362857      0.23624246     -0.29962667
       134.63542     0.084280000      0.10768332      -6.5301714
       134.64583     0.057583333     0.037024879      0.55896000
       134.65625     0.095925000     0.090898275       2.9900000
       134.66667      0.11987500      0.13296695      0.20360000
       134.67708      0.10016667     0.068635978      0.10062857
       134.68750      0.12197143      0.14477135      -1.4784000
       134.69792     0.069366667     0.025602161      -2.4842286
       134.70833     0.070216667     0.032908140       3.5668000
       134.71875      0.14367500      0.18894034     -0.24346667
       134.72917     0.065144444     0.032507196      -3.5612000
       134.73958     0.069483333     0.032359445      0.87914667
       134.75000     0.083460000     0.056558391     -0.82800000
       134.76042     0.052233333     0.016928516      0.91018667
       134.77083      0.10242222      0.12350054       1.1874286
       134.78125     0.076971429     0.053157273      -1.1140667
       134.79167     0.079212500     0.058485467       1.7469714
       134.80208      0.11336667      0.11137775      0.36831429
       134.81250     0.086885714     0.052028564     -0.88320000
       134.82292     0.094966667     0.042068880       6.5862857
       134.83333      0.22410000      0.28566944     -0.36992000
       134.84375     0.087260000     0.072863077      -6.0566400
       134.85417     0.097920000     0.051269016     -0.34779429
       134.86458     0.080014286     0.049083039     0.041440000
       134.87500     0.098783333     0.059970340       4.7315143
       134.88542      0.17858750      0.24592622       27.916800
       134.89583      0.68038333       1.4909967      -3.2640000
       134.90625      0.11058750      0.12227069      -28.712800
       134.91667     0.082200000     0.061792017     -0.37320000
       134.92708      0.10281250      0.12154632       1.4885333
       134.93750      0.11321111      0.10149295     -0.55560000
       134.94792     0.091237500     0.066204163      0.70026667
       134.95833      0.12780000      0.11215447       3.0078000
       134.96875      0.15390000      0.12731135      0.77866667
       134.97917      0.14402222      0.14032267      -2.3289600
       134.98958      0.10538000      0.13123013      -3.3466667
       135.00000     0.074300000     0.094207413       2.8521600
       135.01042      0.16480000      0.20317834       1.3862400
       135.02083      0.10318000      0.13195033      -3.2226000
       135.03125     0.097662500      0.13901191      -2.1600000
       135.04167     0.058180000     0.046684063      -1.5134000
       135.05208     0.066133333     0.044987361     -0.44544000
       135.06250     0.048900000     0.026019224       1.5658667
       135.07292     0.098755556     0.082593297       1.6784000
       135.08333     0.083866667     0.080296467     -0.14366667
       135.09375     0.095762500     0.067125170     -0.14528000
       135.10417     0.080840000     0.059858734     -0.71292000
       135.11458     0.080910000     0.058323360     -0.87277714
       135.12500     0.062657143     0.048823009     -0.54588000
       135.13542     0.069537500     0.054101358     -0.36082286
       135.14583     0.055140000     0.040091059     -0.40260000
       135.15625     0.061150000     0.051425813      0.30116571
       135.16667     0.061414286     0.030899106     -0.52500000
       135.17708     0.050212500     0.016076908     -0.34928571
       135.18750     0.054137500     0.017654699     -0.18000000
       135.19792     0.046462500     0.014575512    -0.054120000
       135.20833     0.053010000     0.023826057      0.54820000
       135.21875     0.057883333     0.024991152      0.16272000
       135.22917     0.056400000     0.030054802      0.10400000
       135.23958     0.060050000     0.027671947      0.41280000
       135.25000     0.065000000     0.046752968     0.058080000
       135.26042     0.061260000     0.047269578     -0.37134545
       135.27083     0.057263636     0.029188021     -0.67968000
       135.28125     0.047100000     0.025369076     -0.16565455
       135.29167     0.053812500     0.027989459      0.22480000
       135.30208     0.051783333     0.028180803     -0.14353333
       135.31250     0.050822222     0.024059602     -0.42700000
       135.32292     0.042887500     0.015390947     -0.41760000
       135.33333     0.042122222     0.011461651    -0.093600000
       135.34375     0.040937500     0.013760392      0.15200000
       135.35417     0.045288889     0.023121821      0.45214286
       135.36458     0.050357143     0.025186627    -0.068723810
       135.37500     0.043857143     0.025424061      0.23862857
       135.38542     0.055328571     0.039322670      0.32485714
       135.39583     0.050625000     0.026813629      0.19131429
       135.40625     0.059314286     0.028307739       17.582267
       135.41667      0.41692222       1.0687360     -0.57348571
       135.42708     0.047366667     0.020404477      -17.255010
       135.43750     0.057442857     0.032441222     0.029028571
       135.44792     0.047971429     0.022485233     0.091276190
       135.45833     0.059344444     0.031935173     -0.25371429
       135.46875     0.042685714     0.013707593     -0.66720000
       135.47917     0.045444444     0.016227223     -0.12411429
       135.48958     0.040100000     0.016088878     -0.11626667
       135.50000     0.043022222     0.017650268      0.53965714
       135.51042     0.051342857     0.022899990      0.35053333
       135.52083     0.050325000     0.022677979      0.29266286
       135.53125     0.057440000     0.022835126      0.15240000
       135.54167     0.053500000     0.023481056     -0.28512000
       135.55208     0.051500000     0.026174251     -0.17546667
       135.56250     0.049844444     0.022693507   -0.0088000000
       135.57292     0.051316667     0.022838863     -0.44213333
       135.58333     0.040633333     0.013856647     -0.19760000
       135.59375     0.047200000     0.018625252    -0.036571429
       135.60417     0.039871429     0.011174035      0.13344000
       135.61458     0.049980000     0.024163186      0.24617143
       135.62500     0.045000000     0.020576443     -0.22464000
       135.63542     0.045300000     0.024783104     -0.10560000
       135.64583     0.042800000     0.017438119      0.32736000
       135.65625     0.052120000     0.024536857      0.23200000
       135.66667     0.047633333     0.023830289      0.26424000
       135.67708     0.057625000     0.022082491      0.22320000
       135.68750     0.052283333     0.027474455      0.17228571
       135.69792     0.061214286     0.027765352     -0.27220000
       135.70833     0.046612500     0.024618079     -0.71725714
       135.71875     0.046271429     0.015746715    -0.076800000
       135.72917     0.045012500     0.017282893      0.26057143
       135.73958     0.051700000     0.015905135       23.530600
       135.75000      0.53523333       1.4509642      0.19520000
       135.76042     0.055766667     0.027899797      -23.034182
       135.77083     0.055354545     0.030990462     0.042400000
       135.78125     0.056650000     0.031325501      0.16874182
       135.79167     0.058870000     0.030672864    -0.052457143
       135.80208     0.055557143     0.027749466      0.51504000
       135.81250     0.069600000     0.027628246      0.96565714
       135.82292     0.075675000     0.028027650      0.69360000
       135.83333     0.084050000     0.029498136     -0.92657143
       135.84375     0.056371429     0.029498402     -0.82800000
       135.85417     0.066800000     0.029690276     -0.48754286
       135.86458     0.046214286     0.018911146     -0.55280000
       135.87500     0.055283333     0.027758200      0.42438095
       135.88542     0.055055556     0.023255382      0.21405714
       135.89583     0.059742857     0.023879270       1.9760000
       135.90625     0.096222222     0.093165012      0.47554286
       135.91667     0.069650000     0.053170283     -0.70330667
       135.92708     0.081570000     0.066165265     -0.52902857
       135.93750     0.058628571     0.033395095      0.63450667
       135.94792     0.094788889     0.075419368      0.66342857
       135.95833     0.072450000     0.033304219     -0.42306667
       135.96875     0.085975000     0.038553960      0.35760000
       135.97917     0.079900000     0.043066170      0.21240000
       135.98958     0.090400000     0.040271081      -1.1094857
       136.00000     0.056785714     0.041522461      -1.3241143
       136.01042     0.062814286     0.013214692    -0.080380952
       136.02083     0.055111111     0.014999287      0.14571429
       136.03125     0.065850000     0.020377999      0.94724848
       136.04167     0.074845455     0.032376917      0.77280000
       136.05208     0.081950000     0.036503698     -0.24174545
       136.06250     0.069809091     0.029700251    0.0024000000
       136.07292     0.082000000     0.037185347      0.21376364
       136.08333     0.074262500     0.035988766     -0.36000000
       136.09375     0.074500000     0.036992625      0.12900000
       136.10417     0.076950000     0.034637923      0.42320000
       136.11458     0.083316667     0.034098763      0.40640000
       136.12500     0.085416667     0.038389291     -0.89946667
       136.13542     0.064577778     0.036927252     -0.32377143
       136.14583     0.078671429     0.041025956       1.7338667
       136.15625      0.10070000      0.16449696      -1.4645486
       136.16667     0.048160000    0.0098890343      -2.6784000
       136.17708     0.044900000     0.010245278      0.41172000
       136.18750     0.056737500     0.022516086      0.10346667
       136.19792     0.047055556     0.025663744      0.35286667
       136.20833     0.064088889     0.038737464      0.67953333
       136.21875     0.061212500     0.037283640      0.63946667
       136.22917     0.077411111     0.039523140      0.12282857
       136.23958     0.063771429     0.035299562       27.688267
       136.25000      0.65425000       1.8179248      0.95897143
       136.26042     0.083750000     0.039338912      -27.228600
       136.27083     0.086987500     0.036409867     -0.49392000
       136.28125     0.073460000     0.043135577     -0.78703636
       136.29167     0.070590909     0.035835944      -1.2921600
       136.30208     0.046540000     0.021842459     -0.98767792
       136.31250     0.050014286     0.019385341     -0.21860571
       136.32292     0.041985714     0.010479095    -0.096085714
       136.33333     0.048012500     0.014858037      0.58208571
       136.34375     0.054112500     0.030622841      0.37740000
       136.35417     0.055875000     0.029462409      0.26460000
       136.36458     0.059625000     0.032573993      0.42085714
       136.37500     0.064642857     0.035286629      0.26640000
       136.38542     0.065175000     0.025172647      0.23451429
       136.39583     0.069528571     0.030808425     -0.14400000
       136.40625     0.062175000     0.029886344     0.053028571
       136.41667     0.070633333     0.032300258     0.030000000
       136.42708     0.062800000     0.023522684     -0.25531429
       136.43750     0.065314286     0.032800632     -0.81325714
       136.44792     0.045857143     0.013021630      -1.2166857
       136.45833     0.039966667     0.010226176     -0.21334286
       136.46875     0.041412500    0.0083781071   -0.0056000000
       136.47917     0.039850000    0.0084571187     0.040800000
       136.48958     0.042262500    0.0088796618      0.36453333
       136.50000     0.047444444     0.023832179      0.55284000
       136.51042     0.053780000     0.031409744      0.11666667
       136.52083     0.049875000     0.026363977     -0.19035429
       136.53125     0.049814286     0.027962679      0.58680000
       136.54167     0.062100000     0.028661024      0.45147429
       136.55208     0.059220000     0.031676048      0.22354286
       136.56250     0.066757143     0.031127258     -0.39730286
       136.57292     0.050942857     0.027950424     -0.39954286
       136.58333     0.058433333     0.028810675     -0.84845714
       136.59375     0.033266667    0.0028577380      -1.1904000
       136.60417     0.033633333    0.0036773179     0.096400000
       136.61458     0.035275000    0.0049701250    -0.074971429
       136.62500     0.032071429    0.0047859915      0.39586667
       136.63542     0.043522222     0.025993883      0.50477143
       136.64583     0.042587500     0.021671933      0.56893333
       136.65625     0.055375000     0.033908733      0.59520000
       136.66667     0.054987500     0.033821778      0.30360000
       136.67708     0.061700000     0.031997865      0.20040000
       136.68750     0.059162500     0.032820461      0.57760000
       136.69792     0.073733333     0.038605164      0.47425714
       136.70833     0.069042857     0.032264576     -0.36228571
       136.71875     0.066185714     0.042457643     -0.48579048
       136.72917     0.058922222     0.031719149      -1.5333943
       136.73958     0.034240000     0.013358630      -1.0180667
       136.75000     0.037712500     0.013013338     0.018880000
       136.76042     0.034633333    0.0099710915      0.89124000
       136.77083     0.056280000     0.047303249       1.1024000
       136.78125     0.057600000     0.059308178       1.3279418
       136.79167     0.083945455     0.095497177       2.3656000
       136.80208      0.10688333      0.13809988       3.4927515
       136.81250      0.15671111      0.22805146      0.73520000
       136.82292      0.12220000      0.16178667       7.0965333
       136.83333      0.30455556      0.56982061      -1.4352000
       136.84375     0.092300000     0.041399577      -8.3000667
       136.85417      0.13163750     0.097416923      -1.1389714
       136.86458     0.068571429     0.039216226       1.2568667
       136.87500      0.15782222      0.17157035      -1.0354286
       136.88542     0.047000000     0.022060177      -5.5700267
       136.89583     0.041780000     0.025919529      0.31872000
       136.90625     0.053640000     0.024720266     -0.22064000
       136.91667     0.037183333     0.019343776       2.5767467
       136.92708      0.10732222      0.12425145       3.7176000
       136.93750      0.11463333      0.18185922       1.0000000
       136.94792      0.12815556      0.12966894       15.358400
       136.95833      0.43460000      0.90895159       5.5040000
       136.96875      0.24282222      0.36173004      -7.6248000
       136.97917      0.27575000      0.43196806      -3.7471238
       136.98958      0.16475714      0.12093921      -7.9536000
       137.00000      0.11005000     0.055386163      -2.5579429
       137.01042      0.11146667     0.078128731      0.38280000
       137.02083      0.11802500      0.11556842      -2.7344000
       137.03125     0.054500000     0.033219031      -3.6519429
       137.04167     0.041942857     0.023673534     -0.25632000
       137.05208     0.049160000     0.023182493    -0.044190476
       137.06250     0.041022222     0.018492145    -0.059520000
       137.07292     0.047920000     0.024261533       1.6611733
       137.08333     0.075630000     0.076924206       2.7126400
       137.09375      0.10443333     0.080156239      0.60096000
       137.10417     0.088150000     0.087991581      0.24182857
       137.11458      0.10947143     0.066898000      0.61093333
       137.12500      0.10087778     0.090646012       1.1645714
       137.13542      0.13373333     0.090066501       1.9868952
       137.14583      0.14227143      0.12175567      -1.4448000
       137.15625      0.10363333      0.10336941      0.62857143
       137.16667      0.15536667      0.13244749      -2.8786000
       137.17708     0.043662500     0.024376038      -5.5222400
       137.18750     0.040320000     0.022127404    -0.020600000
       137.19792     0.043233333     0.018711427      0.73892571
       137.20833     0.055714286     0.045129422      0.87860000
       137.21875     0.061537500     0.076782530       2.1593143
       137.22917      0.10070000      0.10714399       1.6590000
       137.23958     0.096100000      0.11739202       1.8581333
       137.25000      0.13941111      0.14070652     -0.29460000
       137.26042     0.089962500      0.12078063     -0.45653333
       137.27083      0.12990000      0.14161819       3.8250000
       137.28125      0.16965000      0.19253933       2.0700000
       137.29167      0.17302500      0.15599094     -0.80560000
       137.30208      0.15286667      0.17302253      -1.9561091
       137.31250      0.13227273      0.13717183      -5.3532800
       137.32292     0.041340000     0.017005529      -4.4002909
       137.33333     0.040600000     0.018104853     0.022080000
       137.34375     0.041800000     0.014753440     0.029760000
       137.35417     0.041220000     0.015255367     -0.30816000
       137.36458     0.035380000    0.0056486282       2.6240400
       137.37500     0.095887500      0.11690468       3.8880000
       137.38542      0.11638000      0.17996340       2.8113429
       137.39583      0.15445714      0.20457093     -0.81664000
       137.40625     0.099366667      0.12465860     -0.48960000
       137.41667      0.14425714      0.17462515      0.39616000
       137.42708      0.10762000      0.12542443      0.68941714
       137.43750      0.15862000      0.15044679     -0.16224000
       137.44792      0.10424000      0.13024411     -0.54736000
       137.45833      0.14721667      0.16529071      -3.1082057
       137.46875     0.039485714    0.0099262998      -5.1512000
       137.47917     0.039900000    0.0076772391      0.10748571
       137.48958     0.041725000    0.0056106404     0.039085714
       137.50000     0.040714286    0.0070421182    -0.098400000
       137.51042     0.039675000    0.0078394151       1.7849143
       137.52083     0.077900000      0.10703898       2.0048571
       137.53125     0.081442857      0.11205296       2.6168000
       137.54167      0.13241667      0.14249841     -0.20545714
       137.55208     0.077162500      0.10666277      -1.5924800
       137.56250     0.099240000      0.13958060      0.32340000
       137.57292     0.083900000      0.11382715       5.9212800
       137.58333      0.22260000      0.21816518      -1.8848000
       137.59375     0.044633333    0.0073384830      -4.0410000
       137.60417      0.13841250      0.18155527     -0.12960000
       137.61458     0.041933333    0.0081605555      -4.5001200
       137.62500     0.044660000    0.0093863198    -0.058000000
       137.63542     0.040725000    0.0089562030      0.16237714
       137.64583     0.048042857     0.010455598      0.10782857
       137.65625     0.042971429     0.010702292     -0.19131429
       137.66667     0.044057143     0.013970309     0.013851429
       137.67708     0.043260000    0.0092123830     0.066057143
       137.68750     0.045433333     0.012271050       3.8332800
       137.69792      0.12312000      0.18234335       7.0678400
       137.70833      0.19268000      0.20371857     -0.12816000
       137.71875      0.12045000      0.16446585      -1.5966400
       137.72917      0.15941667      0.15143424       2.3880000
       137.73958      0.17020000      0.20394713      -1.0046857
       137.75000      0.13848571      0.15206934      -6.0488000
       137.76042     0.044183333     0.014284035      -4.6484571
       137.77083     0.041642857    0.0084707058      0.92925714
       137.78125     0.063542857     0.021104885      0.33694286
       137.79167     0.048662500     0.018227604    -0.027428571
       137.80208     0.062971429     0.029746300       2.9551714
       137.81250      0.11022857      0.14816254       2.8731429
       137.82292      0.12282857      0.14496170      -2.2631314
       137.83333     0.063080000     0.030863279      0.51222857
       137.84375      0.13350000      0.17754284       5.6587886
       137.85417      0.18097143      0.21606508       2.0580000
       137.86458      0.17637500      0.19127083      -2.1883886
       137.87500      0.13538000      0.18914899     -0.96440000
       137.88542      0.15628333      0.19778234      0.19456000
       137.89583      0.13943333      0.20509384      -4.5982857
       137.90625     0.060485714     0.028241897      -3.9808000
       137.91667     0.056500000     0.031203525      0.27488571
       137.92708     0.066212500     0.026304776      0.44448000
       137.93750     0.065760000     0.023125484   -0.0067714286
       137.94792     0.066071429     0.027919271       5.0028343
       137.95833      0.16998571      0.29315629      0.33161143
       137.96875     0.072980000     0.036159881      0.20324571
       137.97917      0.17422000      0.22185587       2.3462400
       137.98958      0.12186000      0.17014476      -1.2153600
       138.00000      0.14890000      0.16581783       5.4931200
       138.01042      0.23630000      0.22160727       1.2276000
       138.02083      0.17447500      0.15901085       54.291840
